Order_ID,Order_Date,Origin_Port,Carrier,TPT,Service_Level,Ship_Ahead_Days,Ship_Late_Days,Customer,Product_ID,Plant_Code,Destination_Port,Unit_Quantity,Weight_KG
ORD1440825.5,2022-03-01,PORT06,V004_CARRIER,11,DTD,6,5,CUST_0149,PROD_1701084,PLANT20,PORT09,29192,5342.83
ORD1440826.7,2023-11-04,PORT01,V010_CARRIER,14,EXW,3,2,CUST_0091,PROD_1701323,PLANT10,PORT09,43465,16783.61
ORD1440827.7,2024-10-02,PORT01,V015_CARRIER,13,EXW,2,5,CUST_0173,PROD_1701189,PLANT05,PORT09,30401,7558.22
ORD1440828.3,2024-01-08,PORT07,V001_CARRIER,13,DTP,5,4,CUST_0024,PROD_1700315,PLANT11,PORT09,10830,4905.32
ORD1440829.2,2023-10-31,PORT02,V006_CARRIER,8,CRF,2,3,CUST_0039,PROD_1701959,PLANT14,PORT09,16177,4190.0
ORD1440830.4,2023-10-21,PORT05,V002_CARRIER,10,DTD,3,3,CUST_0148,PROD_1700101,PLANT20,PORT09,8478,1457.19
ORD1440831.3,2024-08-08,PORT02,V011_CARRIER,2,DTD,4,5,CUST_0162,PROD_1700228,PLANT04,PORT09,6797,3357.17
ORD1440832.4,2022-08-02,PORT06,V013_CARRIER,6,DTD,0,2,CUST_0110,PROD_1701489,PLANT13,PORT09,44662,651.0
ORD1440833.8,2024-08-14,PORT07,V010_CARRIER,12,DTD,2,5,CUST_0184,PROD_1700342,PLANT09,PORT09,47207,22844.3
ORD1440834.3,2023-08-26,PORT06,V013_CARRIER,0,DTP,3,5,CUST_0196,PROD_1700859,PLANT13,PORT09,38064,6251.26
ORD1440835.2,2024-12-06,PORT02,V013_CARRIER,1,EXW,5,2,CUST_0121,PROD_1701222,PLANT14,PORT09,4860,1413.66
ORD1440836.2,2023-04-28,PORT04,V003_CARRIER,13,DTD,6,2,CUST_0104,PROD_1700284,PLANT02,PORT09,30869,11112.83
ORD1440837.2,2022-03-03,PORT03,V011_CARRIER,11,DTD,7,4,CUST_0141,PROD_1700568,PLANT15,PORT09,8706,3433.44
ORD1440838.4,2023-08-14,PORT07,V005_CARRIER,11,EXW,6,3,CUST_0169,PROD_1701605,PLANT10,PORT09,19124,8623.76
ORD1440839.2,2023-08-05,PORT04,V006_CARRIER,9,DTD,4,4,CUST_0039,PROD_1700626,PLANT08,PORT09,43870,19957.04
ORD1440840.3,2022-03-20,PORT03,V014_CARRIER,3,CRF,7,5,CUST_0040,PROD_1701837,PLANT15,PORT09,34248,16923.53
ORD1440841.6,2024-04-21,PORT06,V004_CARRIER,8,CRF,1,1,CUST_0126,PROD_1700918,PLANT13,PORT09,40394,13336.97
ORD1440842.9,2022-01-23,PORT07,V004_CARRIER,13,EXW,6,1,CUST_0166,PROD_1701341,PLANT16,PORT09,12854,4903.57
ORD1440843.7,2024-07-10,PORT01,V013_CARRIER,7,CRF,0,3,CUST_0036,PROD_1700272,PLANT07,PORT09,10866,1124.42
ORD1440844.7,2022-03-02,PORT02,V001_CARRIER,4,DTP,2,5,CUST_0132,PROD_1700401,PLANT14,PORT09,33303,3415.02
ORD1440845.9,2022-09-04,PORT07,V006_CARRIER,5,EXW,4,0,CUST_0148,PROD_1700672,PLANT19,PORT09,4130,1416.23
ORD1440846.6,2023-11-23,PORT04,V002_CARRIER,7,CRF,2,2,CUST_0084,PROD_1700653,PLANT06,PORT09,43589,19166.91
ORD1440847.2,2023-03-29,PORT06,V005_CARRIER,8,EXW,5,0,CUST_0103,PROD_1701328,PLANT20,PORT09,41582,14938.88
ORD1440848.3,2023-02-03,PORT06,V012_CARRIER,9,EXW,5,5,CUST_0136,PROD_1701141,PLANT13,PORT09,4554,1926.85
ORD1440849.9,2024-10-16,PORT06,V015_CARRIER,13,EXW,4,4,CUST_0104,PROD_1701377,PLANT13,PORT09,42329,5700.44
ORD1440850.4,2024-05-10,PORT04,V004_CARRIER,9,DTP,3,2,CUST_0191,PROD_1700180,PLANT06,PORT09,7999,1978.36
ORD1440851.1,2024-03-30,PORT07,V007_CARRIER,6,DTP,3,1,CUST_0164,PROD_1701859,PLANT09,PORT09,19968,3034.14
ORD1440852.3,2024-10-28,PORT06,V012_CARRIER,3,EXW,2,2,CUST_0148,PROD_1701297,PLANT13,PORT09,48734,23110.21
ORD1440853.1,2023-05-16,PORT04,V013_CARRIER,0,CRF,2,3,CUST_0085,PROD_1700931,PLANT06,PORT09,25698,2488.02
ORD1440854.2,2022-05-20,PORT07,V013_CARRIER,0,EXW,3,5,CUST_0086,PROD_1700282,PLANT19,PORT09,46810,16239.98
ORD1440855.1,2022-03-09,PORT02,V008_CARRIER,2,DTP,4,1,CUST_0106,PROD_1701653,PLANT14,PORT09,16794,1556.35
ORD1440856.7,2024-12-19,PORT07,V014_CARRIER,13,DTD,2,2,CUST_0050,PROD_1701724,PLANT11,PORT09,13555,427.22
ORD1440857.6,2024-11-05,PORT07,V005_CARRIER,1,DTD,0,2,CUST_0028,PROD_1700252,PLANT11,PORT09,38585,2648.34
ORD1440858.2,2024-08-24,PORT02,V007_CARRIER,13,DTP,6,3,CUST_0126,PROD_1700437,PLANT09,PORT09,35745,14467.32
ORD1440859.2,2022-02-09,PORT07,V009_CARRIER,9,DTP,3,1,CUST_0040,PROD_1701592,PLANT16,PORT09,16794,3059.05
ORD1440860.4,2024-09-06,PORT01,V003_CARRIER,7,CRF,4,1,CUST_0109,PROD_1700458,PLANT10,PORT09,21569,5270.37
ORD1440861.6,2022-02-14,PORT06,V014_CARRIER,3,DTP,0,2,CUST_0053,PROD_1701554,PLANT13,PORT09,43046,3851.61
ORD1440862.1,2022-07-05,PORT05,V001_CARRIER,4,CRF,4,4,CUST_0106,PROD_1701434,PLANT12,PORT09,32520,13211.52
ORD1440863.3,2024-06-26,PORT05,V012_CARRIER,1,DTP,7,0,CUST_0177,PROD_1701620,PLANT19,PORT09,45513,18538.06
ORD1440864.7,2022-12-02,PORT04,V010_CARRIER,7,DTD,5,0,CUST_0044,PROD_1700206,PLANT08,PORT09,21561,8280.61
ORD1440865.2,2024-05-30,PORT04,V008_CARRIER,5,DTD,4,0,CUST_0036,PROD_1700056,PLANT06,PORT09,38007,18475.53
ORD1440866.1,2022-01-31,PORT06,V005_CARRIER,8,DTD,5,4,CUST_0039,PROD_1700388,PLANT13,PORT09,17740,1269.44
ORD1440867.7,2023-02-06,PORT01,V001_CARRIER,1,EXW,2,5,CUST_0011,PROD_1701576,PLANT07,PORT09,30160,3392.21
ORD1440868.8,2024-11-19,PORT05,V009_CARRIER,2,DTP,6,2,CUST_0053,PROD_1700766,PLANT19,PORT09,22973,4178.21
ORD1440869.5,2022-09-07,PORT01,V003_CARRIER,0,EXW,1,2,CUST_0019,PROD_1701195,PLANT05,PORT09,25097,1197.29
ORD1440870.7,2022-08-05,PORT07,V007_CARRIER,9,DTD,0,5,CUST_0199,PROD_1701400,PLANT11,PORT09,27177,3860.9
ORD1440871.4,2022-02-11,PORT05,V005_CARRIER,2,DTP,3,5,CUST_0137,PROD_1700133,PLANT19,PORT09,27700,9825.94
ORD1440872.8,2024-05-14,PORT05,V002_CARRIER,2,EXW,1,1,CUST_0174,PROD_1701631,PLANT19,PORT09,5347,11.55
ORD1440873.6,2022-02-23,PORT06,V010_CARRIER,11,EXW,4,3,CUST_0130,PROD_1701842,PLANT13,PORT09,9256,3766.07
ORD1440874.5,2024-12-25,PORT02,V005_CARRIER,0,EXW,6,1,CUST_0157,PROD_1700673,PLANT18,PORT09,37717,11347.39
ORD1440875.2,2023-11-02,PORT02,V006_CARRIER,6,DTP,2,0,CUST_0034,PROD_1701463,PLANT03,PORT09,27477,8659.52
ORD1440876.1,2024-06-16,PORT02,V009_CARRIER,3,DTD,0,4,CUST_0137,PROD_1701429,PLANT03,PORT09,9948,2841.86
ORD1440877.1,2022-01-01,PORT01,V008_CARRIER,13,EXW,1,5,CUST_0031,PROD_1700348,PLANT10,PORT09,15122,3252.39
ORD1440878.8,2022-08-03,PORT05,V003_CARRIER,13,EXW,6,5,CUST_0037,PROD_1700588,PLANT16,PORT09,27326,4239.16
ORD1440879.5,2024-09-06,PORT07,V008_CARRIER,2,EXW,2,4,CUST_0160,PROD_1700095,PLANT19,PORT09,49984,21022.72
ORD1440880.2,2022-02-18,PORT05,V002_CARRIER,4,DTD,6,1,CUST_0198,PROD_1700491,PLANT12,PORT09,36051,14583.68
ORD1440881.3,2024-01-30,PORT07,V009_CARRIER,6,DTD,6,0,CUST_0080,PROD_1700973,PLANT16,PORT09,37703,14209.84
ORD1440882.8,2022-10-16,PORT07,V001_CARRIER,0,DTD,1,3,CUST_0120,PROD_1701268,PLANT16,PORT09,16953,6241.37
ORD1440883.8,2024-10-22,PORT02,V003_CARRIER,1,EXW,6,3,CUST_0049,PROD_1700995,PLANT15,PORT09,12344,5191.99
ORD1440884.7,2023-07-28,PORT05,V007_CARRIER,14,DTD,6,3,CUST_0111,PROD_1700694,PLANT04,PORT09,12887,3691.56
ORD1440885.7,2022-01-24,PORT05,V002_CARRIER,13,CRF,3,4,CUST_0095,PROD_1700479,PLANT20,PORT09,23769,3093.21
ORD1440886.5,2024-03-01,PORT04,V001_CARRIER,2,DTP,2,1,CUST_0020,PROD_1700957,PLANT09,PORT09,1085,451.8
ORD1440887.4,2024-11-13,PORT04,V007_CARRIER,2,EXW,1,1,CUST_0099,PROD_1700250,PLANT18,PORT09,47968,875.27
ORD1440888.8,2023-10-24,PORT02,V014_CARRIER,4,EXW,5,1,CUST_0028,PROD_1701827,PLANT18,PORT09,20132,9936.59
ORD1440889.1,2022-03-04,PORT07,V006_CARRIER,7,EXW,1,0,CUST_0103,PROD_1701206,PLANT08,PORT09,23035,1464.41
ORD1440890.8,2022-09-20,PORT04,V007_CARRIER,2,CRF,7,0,CUST_0148,PROD_1700836,PLANT09,PORT09,18130,1071.35
ORD1440891.8,2023-04-06,PORT01,V012_CARRIER,7,EXW,0,1,CUST_0106,PROD_1701578,PLANT10,PORT09,19760,9064.14
ORD1440892.7,2022-03-05,PORT07,V009_CARRIER,7,CRF,5,1,CUST_0144,PROD_1700602,PLANT16,PORT09,3192,1031.69
ORD1440893.8,2022-01-27,PORT07,V008_CARRIER,7,EXW,4,4,CUST_0151,PROD_1700073,PLANT19,PORT09,6999,1707.62
ORD1440894.6,2024-12-09,PORT05,V005_CARRIER,6,DTP,6,1,CUST_0128,PROD_1701404,PLANT12,PORT09,4336,1200.0
ORD1440895.1,2024-09-30,PORT05,V007_CARRIER,6,CRF,0,4,CUST_0012,PROD_1701266,PLANT16,PORT09,8062,921.03
ORD1440896.7,2023-07-15,PORT05,V014_CARRIER,9,DTP,5,2,CUST_0058,PROD_1701900,PLANT04,PORT09,24415,581.3
ORD1440897.9,2023-06-22,PORT04,V001_CARRIER,12,DTD,2,5,CUST_0137,PROD_1701850,PLANT06,PORT09,22322,619.76
ORD1440898.8,2022-01-25,PORT06,V008_CARRIER,11,CRF,4,3,CUST_0025,PROD_1700739,PLANT19,PORT09,2604,1214.09
ORD1440899.3,2024-12-30,PORT02,V005_CARRIER,3,EXW,5,0,CUST_0138,PROD_1701819,PLANT12,PORT09,30402,8988.53
ORD1440900.2,2022-12-24,PORT06,V008_CARRIER,5,DTP,4,1,CUST_0057,PROD_1701194,PLANT08,PORT09,30013,13471.84
ORD1440901.2,2022-05-10,PORT02,V001_CARRIER,2,EXW,7,4,CUST_0189,PROD_1701136,PLANT20,PORT09,11154,1918.4
ORD1440902.3,2023-02-17,PORT02,V005_CARRIER,9,DTD,7,3,CUST_0143,PROD_1701967,PLANT14,PORT09,27487,79.17
ORD1440903.9,2022-09-30,PORT01,V013_CARRIER,4,DTP,3,0,CUST_0055,PROD_1701870,PLANT18,PORT09,27903,11388.96
ORD1440904.7,2022-09-06,PORT05,V008_CARRIER,5,CRF,7,1,CUST_0004,PROD_1700566,PLANT10,PORT09,11989,3569.87
ORD1440905.3,2022-09-26,PORT01,V006_CARRIER,8,DTD,0,1,CUST_0144,PROD_1701282,PLANT05,PORT09,39747,65.63
ORD1440906.6,2022-03-01,PORT04,V007_CARRIER,14,DTD,3,0,CUST_0045,PROD_1701328,PLANT08,PORT09,16494,6113.1
ORD1440907.8,2022-06-20,PORT02,V006_CARRIER,14,DTP,6,4,CUST_0167,PROD_1700238,PLANT14,PORT09,15495,4791.11
ORD1440908.1,2023-03-17,PORT01,V014_CARRIER,5,CRF,4,5,CUST_0101,PROD_1701743,PLANT05,PORT09,18936,4148.27
ORD1440909.4,2024-08-14,PORT02,V012_CARRIER,13,DTD,0,5,CUST_0120,PROD_1701282,PLANT15,PORT09,34753,15680.67
ORD1440910.2,2023-04-07,PORT07,V015_CARRIER,4,DTP,6,3,CUST_0132,PROD_1701224,PLANT09,PORT09,12004,1466.44
ORD1440911.4,2024-02-10,PORT04,V008_CARRIER,14,EXW,3,3,CUST_0042,PROD_1700437,PLANT09,PORT09,14140,2041.58
ORD1440912.9,2023-02-11,PORT01,V014_CARRIER,5,DTP,0,1,CUST_0109,PROD_1701436,PLANT07,PORT09,9764,2414.18
ORD1440913.2,2022-03-16,PORT06,V005_CARRIER,5,EXW,5,1,CUST_0171,PROD_1701162,PLANT20,PORT09,25576,6803.43
ORD1440914.6,2024-09-25,PORT01,V015_CARRIER,10,DTP,3,1,CUST_0085,PROD_1701759,PLANT07,PORT09,17814,2572.18
ORD1440915.5,2022-05-03,PORT02,V010_CARRIER,1,DTD,3,0,CUST_0196,PROD_1701848,PLANT01,PORT09,37015,4561.56
ORD1440916.7,2024-02-29,PORT01,V006_CARRIER,5,DTP,5,4,CUST_0200,PROD_1700924,PLANT05,PORT09,43604,2805.63
ORD1440917.4,2023-10-23,PORT04,V007_CARRIER,5,DTD,0,5,CUST_0183,PROD_1701517,PLANT06,PORT09,3439,1520.05
ORD1440918.8,2024-08-30,PORT04,V010_CARRIER,11,EXW,4,2,CUST_0111,PROD_1700376,PLANT08,PORT09,12292,6005.57
ORD1440919.2,2022-12-05,PORT06,V008_CARRIER,10,EXW,2,3,CUST_0184,PROD_1700096,PLANT13,PORT09,23294,5530.88
ORD1440920.5,2024-02-15,PORT02,V002_CARRIER,5,EXW,4,4,CUST_0050,PROD_1701827,PLANT18,PORT09,22595,3916.24
ORD1440921.1,2024-12-28,PORT05,V008_CARRIER,5,DTP,3,3,CUST_0009,PROD_1700151,PLANT16,PORT09,25255,2580.35
ORD1440922.9,2023-08-18,PORT08,V004_CARRIER,13,CRF,5,3,CUST_0141,PROD_1701651,PLANT17,PORT09,15379,7325.86
ORD1440923.2,2023-01-29,PORT02,V009_CARRIER,13,DTD,4,1,CUST_0188,PROD_1701118,PLANT04,PORT09,6352,698.56
ORD1440924.4,2022-11-30,PORT02,V001_CARRIER,8,DTP,4,4,CUST_0192,PROD_1700182,PLANT14,PORT09,24266,2066.27
ORD1440925.1,2024-02-17,PORT02,V004_CARRIER,13,DTP,3,3,CUST_0073,PROD_1701164,PLANT12,PORT09,31470,4085.7
ORD1440926.4,2023-10-24,PORT07,V006_CARRIER,13,CRF,3,2,CUST_0118,PROD_1700472,PLANT11,PORT09,35377,11070.19
ORD1440927.6,2023-03-19,PORT05,V007_CARRIER,13,DTD,0,4,CUST_0136,PROD_1701765,PLANT20,PORT09,41675,7962.89
ORD1440928.9,2024-09-16,PORT01,V010_CARRIER,7,DTP,3,1,CUST_0012,PROD_1700293,PLANT10,PORT09,23534,11171.15
ORD1440929.2,2023-10-02,PORT07,V010_CARRIER,7,CRF,3,0,CUST_0105,PROD_1700337,PLANT11,PORT09,16513,5127.77
ORD1440930.9,2024-02-28,PORT05,V004_CARRIER,10,CRF,0,3,CUST_0062,PROD_1700913,PLANT12,PORT09,43308,14803.35
ORD1440931.5,2022-03-12,PORT02,V014_CARRIER,10,CRF,0,5,CUST_0101,PROD_1701178,PLANT02,PORT09,26647,7215.01
ORD1440932.7,2022-05-11,PORT04,V001_CARRIER,13,DTD,1,1,CUST_0118,PROD_1700164,PLANT02,PORT09,9794,642.0
ORD1440933.2,2024-07-05,PORT07,V010_CARRIER,10,DTD,4,2,CUST_0182,PROD_1700565,PLANT16,PORT09,36178,16026.58
ORD1440934.6,2022-03-18,PORT04,V006_CARRIER,10,EXW,7,3,CUST_0074,PROD_1701347,PLANT06,PORT09,36161,4560.17
ORD1440935.5,2023-06-21,PORT05,V008_CARRIER,9,CRF,6,0,CUST_0173,PROD_1700841,PLANT19,PORT09,11316,321.73
ORD1440936.1,2024-01-13,PORT01,V012_CARRIER,13,DTD,7,4,CUST_0066,PROD_1701575,PLANT01,PORT09,1704,622.87
ORD1440937.4,2023-06-14,PORT07,V011_CARRIER,10,EXW,7,5,CUST_0200,PROD_1701191,PLANT11,PORT09,41378,13056.49
ORD1440938.9,2023-11-09,PORT04,V003_CARRIER,11,EXW,0,5,CUST_0106,PROD_1701926,PLANT02,PORT09,3975,368.66
ORD1440939.7,2024-08-08,PORT06,V008_CARRIER,6,DTP,0,5,CUST_0086,PROD_1701711,PLANT19,PORT09,31983,13531.21
ORD1440940.8,2023-08-30,PORT07,V012_CARRIER,5,DTD,4,0,CUST_0070,PROD_1701724,PLANT11,PORT09,529,256.84
ORD1440941.4,2022-12-26,PORT01,V007_CARRIER,8,EXW,5,2,CUST_0156,PROD_1701513,PLANT07,PORT09,37350,1628.83
ORD1440942.3,2023-11-02,PORT07,V012_CARRIER,13,DTP,7,0,CUST_0031,PROD_1700132,PLANT19,PORT09,16755,2437.14
ORD1440943.2,2023-07-22,PORT05,V013_CARRIER,10,DTP,1,0,CUST_0128,PROD_1701160,PLANT19,PORT09,12779,4470.01
ORD1440944.4,2023-04-29,PORT01,V001_CARRIER,7,EXW,4,0,CUST_0067,PROD_1701668,PLANT01,PORT09,48309,21698.9
ORD1440945.6,2024-11-08,PORT02,V010_CARRIER,13,CRF,5,5,CUST_0041,PROD_1700336,PLANT03,PORT09,37477,953.8
ORD1440946.8,2022-08-11,PORT07,V008_CARRIER,13,EXW,5,2,CUST_0171,PROD_1700524,PLANT08,PORT09,31182,8873.33
ORD1440947.6,2022-12-27,PORT02,V001_CARRIER,2,DTD,1,1,CUST_0160,PROD_1700348,PLANT03,PORT09,28270,6879.1
ORD1440948.9,2022-03-05,PORT06,V005_CARRIER,3,EXW,4,3,CUST_0184,PROD_1700460,PLANT20,PORT09,13192,6157.16
ORD1440949.6,2024-10-30,PORT01,V010_CARRIER,11,DTD,2,4,CUST_0121,PROD_1701395,PLANT07,PORT09,34850,7257.8
ORD1440950.6,2023-04-27,PORT07,V006_CARRIER,14,DTP,3,2,CUST_0166,PROD_1701221,PLANT11,PORT09,33633,5410.96
ORD1440951.6,2022-09-30,PORT02,V005_CARRIER,2,DTP,7,2,CUST_0075,PROD_1700637,PLANT03,PORT09,8539,4224.68
ORD1440952.9,2022-08-01,PORT04,V015_CARRIER,10,CRF,0,2,CUST_0181,PROD_1701187,PLANT06,PORT09,8043,3237.38
ORD1440953.3,2022-10-21,PORT06,V003_CARRIER,11,CRF,1,0,CUST_0002,PROD_1700328,PLANT13,PORT09,28686,8913.97
ORD1440954.6,2024-03-04,PORT02,V013_CARRIER,10,DTP,4,1,CUST_0076,PROD_1700348,PLANT03,PORT09,7149,649.78
ORD1440955.9,2024-06-15,PORT08,V006_CARRIER,3,DTD,6,0,CUST_0179,PROD_1701117,PLANT17,PORT09,40464,12034.68
ORD1440956.4,2022-06-19,PORT02,V010_CARRIER,12,DTP,7,4,CUST_0148,PROD_1701126,PLANT03,PORT09,33713,9555.46
ORD1440957.4,2024-07-02,PORT02,V003_CARRIER,5,CRF,7,0,CUST_0156,PROD_1700552,PLANT12,PORT09,21280,913.48
ORD1440958.8,2022-07-19,PORT07,V001_CARRIER,8,EXW,0,1,CUST_0103,PROD_1701402,PLANT19,PORT09,49746,22241.39
ORD1440959.2,2022-11-14,PORT08,V003_CARRIER,5,EXW,0,0,CUST_0067,PROD_1700678,PLANT17,PORT09,29579,3724.29
ORD1440960.1,2023-11-07,PORT02,V005_CARRIER,5,EXW,1,2,CUST_0150,PROD_1701063,PLANT12,PORT09,40344,4201.47
ORD1440961.1,2024-12-06,PORT02,V004_CARRIER,1,DTD,4,2,CUST_0155,PROD_1701386,PLANT09,PORT09,589,132.04
ORD1440962.4,2022-11-13,PORT07,V015_CARRIER,9,DTP,5,0,CUST_0017,PROD_1701192,PLANT16,PORT09,26879,5938.2
ORD1440963.1,2023-05-07,PORT02,V009_CARRIER,0,DTD,4,1,CUST_0197,PROD_1700268,PLANT15,PORT09,37833,18859.67
ORD1440964.3,2023-10-07,PORT02,V003_CARRIER,1,CRF,4,3,CUST_0148,PROD_1701243,PLANT03,PORT09,19298,8870.26
ORD1440965.8,2024-02-10,PORT01,V001_CARRIER,6,EXW,5,1,CUST_0140,PROD_1701171,PLANT05,PORT09,2276,850.95
ORD1440966.7,2023-03-03,PORT07,V007_CARRIER,9,EXW,5,1,CUST_0165,PROD_1700478,PLANT16,PORT09,9489,1121.8
ORD1440967.1,2023-11-06,PORT02,V005_CARRIER,14,EXW,2,1,CUST_0108,PROD_1700043,PLANT03,PORT09,26473,4821.94
ORD1440968.8,2022-07-30,PORT07,V008_CARRIER,9,DTP,1,4,CUST_0127,PROD_1701690,PLANT11,PORT09,21600,5983.9
ORD1440969.7,2024-02-17,PORT03,V012_CARRIER,1,DTP,0,1,CUST_0168,PROD_1701964,PLANT15,PORT09,33346,13821.15
ORD1440970.7,2024-12-25,PORT06,V012_CARRIER,13,DTD,0,5,CUST_0060,PROD_1701313,PLANT20,PORT09,24513,5474.45
ORD1440971.1,2023-06-26,PORT05,V003_CARRIER,2,DTD,1,4,CUST_0198,PROD_1701608,PLANT16,PORT09,23130,2332.33
ORD1440972.4,2023-04-19,PORT05,V008_CARRIER,12,EXW,5,3,CUST_0012,PROD_1700567,PLANT12,PORT09,38703,1230.98
ORD1440973.5,2024-05-29,PORT02,V002_CARRIER,3,EXW,5,2,CUST_0074,PROD_1701653,PLANT14,PORT09,43700,5797.42
ORD1440974.1,2023-07-06,PORT01,V007_CARRIER,7,DTP,6,5,CUST_0071,PROD_1700108,PLANT07,PORT09,5958,222.93
ORD1440975.1,2022-12-04,PORT07,V001_CARRIER,1,DTD,3,4,CUST_0075,PROD_1701369,PLANT10,PORT09,12823,543.54
ORD1440976.1,2024-02-20,PORT04,V008_CARRIER,5,DTD,2,4,CUST_0194,PROD_1701110,PLANT18,PORT09,29489,13860.91
ORD1440977.4,2024-10-04,PORT01,V002_CARRIER,4,CRF,1,0,CUST_0005,PROD_1701575,PLANT01,PORT09,21472,7335.96
ORD1440978.3,2024-12-12,PORT07,V013_CARRIER,3,DTD,5,0,CUST_0084,PROD_1700359,PLANT11,PORT09,16464,1415.08
ORD1440979.6,2023-10-20,PORT01,V015_CARRIER,6,CRF,0,4,CUST_0193,PROD_1700665,PLANT05,PORT09,45646,19331.74
ORD1440980.3,2024-04-24,PORT02,V015_CARRIER,12,EXW,7,4,CUST_0012,PROD_1700484,PLANT14,PORT09,19823,4628.5
ORD1440981.9,2023-08-09,PORT02,V014_CARRIER,5,DTP,1,2,CUST_0128,PROD_1701997,PLANT15,PORT09,2367,724.83
ORD1440982.9,2024-02-03,PORT02,V010_CARRIER,0,CRF,3,0,CUST_0130,PROD_1701087,PLANT20,PORT09,36469,3547.03
ORD1440983.8,2022-04-03,PORT05,V012_CARRIER,9,DTP,1,2,CUST_0161,PROD_1701922,PLANT20,PORT09,18661,6317.12
ORD1440984.7,2024-11-05,PORT07,V001_CARRIER,5,DTP,1,3,CUST_0012,PROD_1701954,PLANT10,PORT09,8375,1449.73
ORD1440985.6,2023-03-12,PORT02,V013_CARRIER,4,DTP,6,3,CUST_0145,PROD_1700825,PLANT03,PORT09,8407,4120.64
ORD1440986.5,2022-07-06,PORT02,V015_CARRIER,3,DTD,0,2,CUST_0191,PROD_1701465,PLANT14,PORT09,47253,18150.08
ORD1440987.3,2024-05-17,PORT01,V003_CARRIER,11,DTD,7,2,CUST_0004,PROD_1701129,PLANT05,PORT09,12825,1438.4
ORD1440988.7,2022-06-24,PORT05,V001_CARRIER,1,DTP,4,2,CUST_0154,PROD_1700358,PLANT10,PORT09,30528,7965.63
ORD1440989.1,2023-01-19,PORT01,V003_CARRIER,3,EXW,1,5,CUST_0113,PROD_1701321,PLANT01,PORT09,36025,2353.78
ORD1440990.7,2023-12-06,PORT03,V010_CARRIER,0,EXW,2,4,CUST_0042,PROD_1701316,PLANT15,PORT09,49155,18156.27
ORD1440991.7,2022-11-01,PORT02,V013_CARRIER,0,EXW,4,3,CUST_0199,PROD_1700683,PLANT09,PORT09,5740,2838.54
ORD1440992.9,2022-10-03,PORT05,V001_CARRIER,11,CRF,7,1,CUST_0166,PROD_1701913,PLANT04,PORT09,39796,17059.23
ORD1440993.8,2022-04-03,PORT05,V011_CARRIER,2,DTD,0,2,CUST_0153,PROD_1701862,PLANT04,PORT09,48317,9497.27
ORD1440994.8,2023-02-18,PORT06,V004_CARRIER,2,DTP,3,0,CUST_0129,PROD_1701002,PLANT08,PORT09,40512,15178.24
ORD1440995.4,2024-05-23,PORT02,V013_CARRIER,3,CRF,3,3,CUST_0141,PROD_1701495,PLANT15,PORT09,31940,12199.62
ORD1440996.1,2024-06-30,PORT07,V010_CARRIER,13,DTD,0,5,CUST_0141,PROD_1700767,PLANT11,PORT09,32954,4756.48
ORD1440997.8,2022-07-11,PORT02,V013_CARRIER,10,DTD,1,4,CUST_0115,PROD_1700456,PLANT03,PORT09,37578,2847.55
ORD1440998.1,2024-12-23,PORT05,V005_CARRIER,13,EXW,2,2,CUST_0042,PROD_1701634,PLANT16,PORT09,49360,20920.84
ORD1440999.7,2022-12-05,PORT05,V012_CARRIER,13,DTP,6,1,CUST_0194,PROD_1700916,PLANT20,PORT09,45528,21812.9
ORD1441000.8,2022-05-11,PORT08,V009_CARRIER,11,CRF,1,4,CUST_0017,PROD_1700456,PLANT17,PORT09,49916,22898.13
ORD1441001.8,2023-11-30,PORT01,V015_CARRIER,3,CRF,0,0,CUST_0055,PROD_1700626,PLANT07,PORT09,40787,6478.85
ORD1441002.7,2023-02-13,PORT02,V013_CARRIER,14,EXW,7,5,CUST_0030,PROD_1701826,PLANT04,PORT09,17241,4848.86
ORD1441003.8,2023-01-23,PORT02,V009_CARRIER,8,CRF,6,2,CUST_0139,PROD_1701281,PLANT12,PORT09,7900,839.23
ORD1441004.8,2024-01-15,PORT02,V006_CARRIER,2,CRF,1,5,CUST_0101,PROD_1700261,PLANT14,PORT09,13148,2031.79
ORD1441005.3,2024-01-28,PORT05,V012_CARRIER,7,EXW,7,5,CUST_0199,PROD_1700797,PLANT16,PORT09,41554,2518.05
ORD1441006.4,2023-05-03,PORT04,V004_CARRIER,13,DTD,1,4,CUST_0121,PROD_1700697,PLANT06,PORT09,48479,18638.98
ORD1441007.1,2023-06-20,PORT06,V015_CARRIER,6,CRF,0,1,CUST_0138,PROD_1701797,PLANT13,PORT09,20543,6879.39
ORD1441008.2,2024-11-08,PORT06,V008_CARRIER,6,EXW,2,0,CUST_0033,PROD_1700943,PLANT13,PORT09,46729,3393.29
ORD1441009.9,2022-03-06,PORT03,V006_CARRIER,8,DTP,5,2,CUST_0056,PROD_1700789,PLANT15,PORT09,3576,926.34
ORD1441010.7,2024-09-03,PORT07,V008_CARRIER,14,DTD,1,3,CUST_0034,PROD_1700345,PLANT11,PORT09,22367,325.93
ORD1441011.3,2024-02-17,PORT08,V012_CARRIER,9,CRF,3,3,CUST_0060,PROD_1700355,PLANT17,PORT09,39284,15931.44
ORD1441012.1,2022-10-04,PORT01,V006_CARRIER,10,DTD,6,4,CUST_0030,PROD_1700983,PLANT10,PORT09,42205,19507.74
