route_id,plant_code,date,picker_id,aisles_visited,num_stops,total_distance_m,total_time_min,items_picked,order_count,start_aisle,algorithm_used,optimized
ROUTE_003972,PLANT13,2024-08-01,PICKER_037,"[2, 3, 5, 6, 7, 8]",6,84.46,3.9,7,5,1,GREEDY,0
ROUTE_003973,PLANT05,2023-07-03,PICKER_050,"[1, 3, 4, 5, 8, 9]",6,95.56,2.98,51,2,1,GREEDY,0
ROUTE_003974,PLANT20,2023-12-02,PICKER_007,"[1, 2, 3, 7]",4,71.04,4.31,42,3,1,ASTAR,0
ROUTE_003975,PLANT10,2024-12-02,PICKER_004,"[5, 8, 22]",3,39.48,3.02,8,7,1,GREEDY,0
ROUTE_003976,PLANT10,2024-12-14,PICKER_039,"[3, 10, 13, 17, 18, 19, 21, 22, 24]",9,140.6,5.79,6,2,1,MANUAL,0
ROUTE_003977,PLANT14,2024-09-29,PICKER_038,"[4, 24]",2,53.34,3.19,41,10,1,MANUAL,0
ROUTE_003978,PLANT02,2023-02-25,PICKER_006,"[1, 3, 4, 5, 6]",5,70.67,2.15,13,1,1,ASTAR,0
ROUTE_003979,PLANT04,2023-11-08,PICKER_032,"[5, 8]",2,21.71,1.11,17,9,1,MANUAL,0
ROUTE_003980,PLANT08,2024-11-05,PICKER_012,"[4, 13, 16, 17, 23, 27]",6,61.67,2.79,16,3,1,MANUAL,1
ROUTE_003981,PLANT10,2023-11-15,PICKER_017,"[1, 5, 7, 9, 12, 13, 19, 20, 22]",9,142.13,5.18,74,8,1,GREEDY,1
ROUTE_003982,PLANT08,2023-07-12,PICKER_013,"[2, 5, 6, 8, 19, 25]",6,126.69,3.16,75,7,1,ASTAR,1
ROUTE_003983,PLANT04,2024-12-24,PICKER_019,"[1, 5, 18, 20]",4,62.4,4.09,75,7,1,ASTAR,1
ROUTE_003984,PLANT07,2023-03-04,PICKER_018,"[1, 2, 3, 5, 6, 8, 9, 10, 11, 12]",10,175.32,5.81,22,8,1,MANUAL,0
ROUTE_003985,PLANT12,2024-12-20,PICKER_001,"[6, 15]",2,45.16,2.39,45,2,1,GREEDY,1
ROUTE_003986,PLANT08,2024-12-06,PICKER_034,"[2, 7, 13, 14, 16, 22, 26, 28]",8,134.47,3.97,28,1,1,DIJKSTRA,0
ROUTE_003987,PLANT05,2023-09-27,PICKER_001,"[1, 3, 4, 7, 8]",5,116.46,3.82,54,2,1,DIJKSTRA,1
ROUTE_003988,PLANT12,2023-05-31,PICKER_035,"[1, 10, 16, 18, 19, 20, 21, 22, 23, 25]",10,158.7,5.46,19,6,1,ASTAR,0
ROUTE_003989,PLANT17,2024-08-28,PICKER_018,"[11, 17, 19, 21]",4,65.89,2.4,6,6,1,GREEDY,0
ROUTE_003990,PLANT03,2024-07-03,PICKER_005,"[1, 4, 5, 7, 8, 10, 11]",7,110.38,4.91,26,6,1,ASTAR,0
ROUTE_003991,PLANT01,2024-10-25,PICKER_022,"[1, 4, 6, 7, 10, 13, 14, 17, 23, 25]",10,175.19,5.99,55,1,1,ASTAR,1
ROUTE_003992,PLANT08,2024-05-11,PICKER_040,"[16, 23]",2,37.47,2.87,75,9,1,ASTAR,1
ROUTE_003993,PLANT05,2024-05-27,PICKER_015,"[1, 3, 4, 5, 6, 8, 9]",7,90.45,3.82,78,8,1,GREEDY,0
ROUTE_003994,PLANT19,2024-06-21,PICKER_014,"[1, 5, 11, 14, 17]",5,95.8,4.33,77,9,1,MANUAL,0
ROUTE_003995,PLANT05,2023-03-31,PICKER_006,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",9,130.93,5.46,23,8,1,MANUAL,1
ROUTE_003996,PLANT19,2023-11-26,PICKER_017,"[9, 14]",2,41.18,3.63,58,6,1,DIJKSTRA,1
ROUTE_003997,PLANT16,2023-06-08,PICKER_007,"[3, 4]",2,15.67,2.3,12,3,1,MANUAL,0
ROUTE_003998,PLANT06,2024-07-11,PICKER_038,"[7, 9, 11, 16, 19, 23, 27, 28]",8,138.67,3.42,31,10,1,ASTAR,0
ROUTE_003999,PLANT12,2024-04-09,PICKER_013,"[6, 11, 17, 23]",4,85.36,3.17,28,6,1,GREEDY,0
ROUTE_004000,PLANT05,2024-08-31,PICKER_044,"[1, 2, 3, 5, 6, 8, 9]",7,107.8,4.86,40,4,1,MANUAL,1
ROUTE_004001,PLANT11,2024-08-21,PICKER_012,"[1, 2, 3, 5]",4,45.98,3.58,77,5,1,GREEDY,1
ROUTE_004002,PLANT19,2023-09-15,PICKER_016,"[1, 2, 8, 10, 12, 18, 19, 20]",8,116.49,4.83,25,2,1,MANUAL,1
ROUTE_004003,PLANT08,2024-10-23,PICKER_042,"[3, 6, 7, 14, 16, 17, 19, 22, 23, 27]",10,163.23,5.19,64,7,1,ASTAR,0
ROUTE_004004,PLANT20,2024-08-23,PICKER_029,"[2, 6]",2,38.32,3.22,69,6,1,MANUAL,1
ROUTE_004005,PLANT18,2023-08-12,PICKER_048,"[7, 8]",2,34.6,3.1,56,3,1,MANUAL,0
ROUTE_004006,PLANT19,2023-02-17,PICKER_021,"[5, 6, 7, 9, 12, 13, 22]",7,95.41,3.26,42,3,1,MANUAL,0
ROUTE_004007,PLANT13,2024-08-02,PICKER_007,"[3, 5, 7, 9]",4,49.52,2.0,67,6,1,GREEDY,1
ROUTE_004008,PLANT12,2023-02-04,PICKER_040,"[1, 8, 16]",3,33.45,3.28,75,9,1,DIJKSTRA,1
ROUTE_004009,PLANT08,2023-06-30,PICKER_025,"[1, 3, 4, 5, 6, 14, 16, 17, 19, 20]",10,154.25,5.61,10,8,1,DIJKSTRA,1
ROUTE_004010,PLANT11,2023-11-09,PICKER_003,"[1, 2, 3, 4, 5]",5,96.62,4.72,64,7,1,DIJKSTRA,0
ROUTE_004011,PLANT17,2024-11-05,PICKER_009,"[2, 7, 15]",3,66.66,4.32,14,4,1,MANUAL,0
ROUTE_004012,PLANT12,2024-08-15,PICKER_038,"[4, 9, 10, 11, 12, 13, 17, 23, 25]",9,165.61,4.21,55,4,1,ASTAR,1
ROUTE_004013,PLANT03,2023-01-15,PICKER_048,"[5, 8, 9, 11]",4,58.29,1.94,22,5,1,DIJKSTRA,1
ROUTE_004014,PLANT08,2023-12-10,PICKER_021,"[1, 4, 6, 7, 12, 15, 24, 25]",8,166.05,5.34,57,10,1,DIJKSTRA,0
ROUTE_004015,PLANT15,2024-03-19,PICKER_009,"[1, 2, 9, 14, 20, 22, 23, 24]",8,133.94,5.45,65,3,1,ASTAR,1
ROUTE_004016,PLANT13,2023-04-25,PICKER_010,"[2, 3, 6, 7]",4,83.52,2.79,53,8,1,ASTAR,0
ROUTE_004017,PLANT11,2023-03-20,PICKER_032,"[1, 2, 3, 4, 5]",5,68.68,3.69,61,4,1,GREEDY,1
ROUTE_004018,PLANT05,2023-04-06,PICKER_014,"[1, 2, 5, 6, 7, 8, 9]",7,110.04,3.57,50,3,1,DIJKSTRA,0
ROUTE_004019,PLANT16,2024-09-21,PICKER_029,"[5, 7, 8, 10, 11, 12, 13, 15, 16]",9,105.34,3.96,16,3,1,ASTAR,1
ROUTE_004020,PLANT07,2023-09-06,PICKER_035,"[2, 4, 10, 11]",4,61.48,3.53,9,6,1,MANUAL,1
ROUTE_004021,PLANT19,2024-01-05,PICKER_032,"[10, 15, 16, 17, 18, 19]",6,114.42,4.19,49,3,1,ASTAR,1
ROUTE_004022,PLANT16,2023-04-07,PICKER_017,"[7, 8, 10, 11, 12, 15]",6,94.13,2.57,25,8,1,GREEDY,1
ROUTE_004023,PLANT10,2024-09-15,PICKER_020,"[3, 5, 6, 7, 8, 9, 13, 15, 18, 20]",10,195.82,6.83,11,9,1,MANUAL,0
ROUTE_004024,PLANT02,2023-07-23,PICKER_021,"[1, 3, 4, 5, 6]",5,64.85,2.41,71,7,1,ASTAR,1
ROUTE_004025,PLANT01,2023-03-26,PICKER_036,"[2, 10, 18, 19, 22, 25]",6,68.53,2.81,55,8,1,MANUAL,0
ROUTE_004026,PLANT20,2024-06-15,PICKER_023,"[1, 2, 3, 4, 5, 6, 7]",7,118.53,3.49,48,5,1,MANUAL,1
ROUTE_004027,PLANT10,2024-04-13,PICKER_008,"[2, 3, 10, 11, 13, 24]",6,105.39,2.83,52,6,1,ASTAR,1
ROUTE_004028,PLANT07,2023-03-19,PICKER_001,"[4, 10]",2,40.92,2.72,26,6,1,MANUAL,0
ROUTE_004029,PLANT10,2024-08-27,PICKER_043,"[4, 7, 22]",3,60.69,3.29,31,4,1,DIJKSTRA,0
ROUTE_004030,PLANT05,2023-12-11,PICKER_041,"[1, 6, 7, 8, 9]",5,85.74,2.85,56,4,1,DIJKSTRA,0
ROUTE_004031,PLANT01,2023-11-11,PICKER_012,"[1, 5, 6, 12, 15, 16, 17]",7,136.44,3.69,23,7,1,DIJKSTRA,0
ROUTE_004032,PLANT05,2023-03-04,PICKER_037,"[1, 4, 5, 6, 7, 8, 9]",7,96.46,4.48,71,8,1,DIJKSTRA,1
ROUTE_004033,PLANT15,2023-05-13,PICKER_025,"[7, 9]",2,38.81,1.44,8,9,1,MANUAL,1
ROUTE_004034,PLANT03,2024-04-19,PICKER_001,"[1, 2, 4, 5, 6, 7, 8, 9, 10, 11]",10,152.12,4.84,67,10,1,DIJKSTRA,1
ROUTE_004035,PLANT01,2023-11-14,PICKER_048,"[7, 21]",2,46.99,3.89,74,7,1,ASTAR,0
ROUTE_004036,PLANT07,2023-09-08,PICKER_013,"[1, 2, 4, 5, 7, 8, 9, 11, 12]",9,147.06,5.17,74,2,1,ASTAR,0
ROUTE_004037,PLANT17,2023-02-28,PICKER_008,"[4, 10, 12, 13, 15, 17, 18]",7,80.67,2.16,57,1,1,MANUAL,1
ROUTE_004038,PLANT14,2024-02-12,PICKER_001,"[1, 8, 9, 18]",4,80.29,4.02,35,7,1,DIJKSTRA,0
ROUTE_004039,PLANT08,2023-06-10,PICKER_012,"[1, 3, 13, 14, 15, 18, 19, 27]",8,132.44,3.2,16,9,1,MANUAL,1
ROUTE_004040,PLANT13,2024-09-07,PICKER_041,"[1, 3, 5, 7, 9, 10]",6,114.55,4.35,24,4,1,MANUAL,1
ROUTE_004041,PLANT14,2023-03-09,PICKER_015,"[1, 5, 22]",3,29.35,2.34,73,7,1,DIJKSTRA,0
ROUTE_004042,PLANT14,2024-07-15,PICKER_006,"[18, 21]",2,32.7,2.64,33,9,1,DIJKSTRA,0
ROUTE_004043,PLANT04,2023-03-14,PICKER_050,"[2, 3, 7, 10, 11, 14, 17, 19]",8,175.32,6.0,74,9,1,DIJKSTRA,0
ROUTE_004044,PLANT09,2023-06-04,PICKER_020,"[1, 4, 5, 6, 7, 9, 10]",7,108.82,3.07,18,6,1,DIJKSTRA,0
ROUTE_004045,PLANT09,2024-01-16,PICKER_014,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,160.1,5.89,54,3,1,MANUAL,0
ROUTE_004046,PLANT15,2023-05-10,PICKER_002,"[2, 17, 22, 25]",4,58.95,2.57,42,7,1,ASTAR,1
ROUTE_004047,PLANT12,2023-07-17,PICKER_045,"[1, 2, 8, 9, 10, 17, 19, 21, 22]",9,158.12,5.89,63,1,1,GREEDY,1
ROUTE_004048,PLANT02,2024-06-14,PICKER_024,"[2, 5]",2,32.86,2.65,55,3,1,MANUAL,1
ROUTE_004049,PLANT05,2023-06-26,PICKER_013,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",9,138.49,5.18,58,4,1,MANUAL,0
ROUTE_004050,PLANT18,2023-01-25,PICKER_044,"[1, 3, 5, 8, 13, 15]",6,100.5,4.96,41,1,1,GREEDY,1
ROUTE_004051,PLANT13,2023-09-02,PICKER_034,"[1, 4, 5, 6, 7]",5,82.87,4.63,61,5,1,DIJKSTRA,1
ROUTE_004052,PLANT03,2023-03-28,PICKER_022,"[2, 3, 4, 5, 6, 8, 9, 10, 11]",9,180.08,4.76,75,2,1,GREEDY,1
ROUTE_004053,PLANT04,2024-08-11,PICKER_049,"[1, 2, 3, 6, 7, 9, 10, 15, 18, 20]",10,194.26,5.13,21,2,1,GREEDY,1
ROUTE_004054,PLANT08,2024-02-04,PICKER_040,"[3, 10, 14, 19, 24, 27]",6,128.79,4.47,61,1,1,DIJKSTRA,0
ROUTE_004055,PLANT09,2023-11-29,PICKER_015,"[1, 2, 4, 5, 7, 8, 9, 10]",8,137.58,5.1,64,2,1,GREEDY,1
ROUTE_004056,PLANT05,2023-10-31,PICKER_046,"[1, 2, 3, 4, 5, 8]",6,65.28,2.18,20,8,1,GREEDY,0
ROUTE_004057,PLANT19,2023-05-07,PICKER_016,"[5, 12, 17]",3,82.96,3.97,76,9,1,GREEDY,1
ROUTE_004058,PLANT20,2024-03-09,PICKER_024,"[1, 2, 4, 5, 6]",5,77.49,2.69,80,5,1,ASTAR,1
ROUTE_004059,PLANT16,2024-08-23,PICKER_043,"[2, 4, 6, 7, 11, 12, 13, 15, 16]",9,154.65,6.05,43,5,1,ASTAR,0
ROUTE_004060,PLANT17,2024-10-25,PICKER_032,"[6, 8, 10, 12, 15, 16, 19, 22, 23, 24]",10,176.97,6.37,11,8,1,DIJKSTRA,1
ROUTE_004061,PLANT09,2024-08-27,PICKER_012,"[1, 2, 6, 7, 8, 9]",6,82.8,3.33,21,5,1,ASTAR,1
ROUTE_004062,PLANT19,2024-01-08,PICKER_019,"[6, 8, 13, 14, 16, 20]",6,93.45,3.89,75,6,1,GREEDY,1
ROUTE_004063,PLANT01,2024-01-14,PICKER_038,"[1, 5, 8, 13, 14, 18, 20, 22, 25]",9,137.55,4.79,14,3,1,GREEDY,0
ROUTE_004064,PLANT12,2023-05-23,PICKER_017,"[13, 17, 22, 23]",4,42.51,3.36,7,4,1,GREEDY,0
ROUTE_004065,PLANT09,2024-08-15,PICKER_003,"[1, 2, 3, 5, 6, 7, 8, 10]",8,135.19,5.1,18,3,1,DIJKSTRA,0
ROUTE_004066,PLANT01,2023-01-29,PICKER_010,"[4, 6, 10, 11, 12, 13, 18, 21, 23, 25]",10,184.53,5.54,78,3,1,ASTAR,0
ROUTE_004067,PLANT07,2023-02-01,PICKER_050,"[4, 7, 8, 9, 10, 11, 12]",7,153.68,4.32,15,5,1,ASTAR,1
ROUTE_004068,PLANT04,2024-05-07,PICKER_050,"[4, 5, 6, 9, 12, 13, 14, 16, 20]",9,182.19,5.67,44,8,1,ASTAR,0
ROUTE_004069,PLANT19,2023-11-04,PICKER_031,"[1, 4, 6, 7, 13, 15, 17]",7,149.59,4.91,46,1,1,GREEDY,0
ROUTE_004070,PLANT01,2023-01-05,PICKER_042,"[1, 5, 6, 12, 15, 17, 21, 24]",8,134.9,4.66,77,2,1,MANUAL,1
ROUTE_004071,PLANT19,2023-01-05,PICKER_004,"[4, 7, 10, 17, 18, 19, 23]",7,98.33,4.46,57,9,1,ASTAR,1
ROUTE_004072,PLANT07,2024-05-10,PICKER_023,"[3, 5, 6, 9, 11]",5,111.06,3.53,43,4,1,MANUAL,1
ROUTE_004073,PLANT20,2023-06-30,PICKER_010,"[1, 2, 4, 6, 7]",5,80.62,4.48,21,8,1,MANUAL,1
ROUTE_004074,PLANT12,2023-02-28,PICKER_040,"[5, 6, 11, 14, 18, 19, 20, 21]",8,125.65,4.43,18,9,1,DIJKSTRA,1
ROUTE_004075,PLANT17,2023-02-05,PICKER_017,"[6, 17, 24]",3,34.54,1.22,8,9,1,ASTAR,1
ROUTE_004076,PLANT14,2023-08-14,PICKER_029,"[3, 4, 10, 14, 20, 24, 25, 28]",8,140.98,5.46,43,7,1,GREEDY,0
ROUTE_004077,PLANT14,2024-08-07,PICKER_018,"[2, 5, 7, 15, 19, 21, 22, 24]",8,127.93,4.52,45,6,1,MANUAL,0
ROUTE_004078,PLANT11,2023-03-21,PICKER_031,"[2, 5]",2,19.89,2.37,71,5,1,DIJKSTRA,0
ROUTE_004079,PLANT03,2024-07-16,PICKER_028,"[1, 2, 4, 6, 7, 9, 10]",7,116.93,4.49,59,7,1,MANUAL,0
ROUTE_004080,PLANT04,2023-10-03,PICKER_049,"[4, 5, 8, 10, 12, 14, 16, 17, 18]",9,141.81,4.88,53,10,1,GREEDY,0
ROUTE_004081,PLANT15,2024-10-14,PICKER_036,"[15, 18, 20]",3,44.19,3.82,78,3,1,DIJKSTRA,1
ROUTE_004082,PLANT17,2023-12-02,PICKER_028,"[2, 5, 10, 11, 12, 17, 18]",7,108.48,4.72,54,1,1,ASTAR,1
ROUTE_004083,PLANT04,2024-11-06,PICKER_016,"[5, 17, 19]",3,38.28,2.54,26,2,1,ASTAR,1
ROUTE_004084,PLANT09,2024-01-21,PICKER_042,"[1, 2, 4, 6, 9, 10]",6,100.96,4.38,47,1,1,ASTAR,1
ROUTE_004085,PLANT11,2024-02-04,PICKER_008,"[1, 3, 4]",3,85.38,3.26,5,1,1,DIJKSTRA,1
ROUTE_004086,PLANT02,2024-12-02,PICKER_032,"[2, 4, 5]",3,21.08,1.27,41,1,1,DIJKSTRA,1
ROUTE_004087,PLANT10,2023-07-29,PICKER_021,"[1, 4, 5, 7, 10, 16, 24]",7,108.39,2.87,32,1,1,MANUAL,0
ROUTE_004088,PLANT04,2024-04-09,PICKER_030,"[2, 9, 11, 17, 18, 19]",6,102.44,3.93,67,6,1,ASTAR,1
ROUTE_004089,PLANT20,2024-01-04,PICKER_033,"[4, 7]",2,39.36,2.05,34,6,1,DIJKSTRA,0
ROUTE_004090,PLANT06,2023-03-09,PICKER_037,"[2, 18, 28]",3,46.27,1.44,9,10,1,MANUAL,0
ROUTE_004091,PLANT20,2023-03-31,PICKER_033,"[1, 2, 3, 5, 6, 7]",6,85.86,4.38,62,9,1,MANUAL,1
ROUTE_004092,PLANT18,2023-07-10,PICKER_044,"[3, 4, 7, 8, 9, 10, 12, 13, 14, 15]",10,228.35,5.75,65,2,1,DIJKSTRA,1
ROUTE_004093,PLANT13,2023-02-09,PICKER_046,"[4, 6, 8, 10]",4,50.21,3.65,44,3,1,MANUAL,0
ROUTE_004094,PLANT06,2023-04-21,PICKER_043,"[4, 10, 18, 23]",4,60.6,2.8,16,3,1,ASTAR,0
ROUTE_004095,PLANT04,2024-05-03,PICKER_027,"[4, 5, 9, 12, 19]",5,68.99,2.31,80,6,1,DIJKSTRA,0
ROUTE_004096,PLANT02,2024-04-27,PICKER_027,"[1, 2, 3, 5, 6]",5,96.17,3.15,41,5,1,DIJKSTRA,1
ROUTE_004097,PLANT04,2023-04-28,PICKER_047,"[3, 20]",2,32.25,3.58,57,3,1,ASTAR,1
ROUTE_004098,PLANT05,2023-08-20,PICKER_031,"[1, 2, 4, 5, 6, 7, 8, 9]",8,140.54,5.53,53,10,1,GREEDY,1
ROUTE_004099,PLANT15,2023-05-16,PICKER_023,"[4, 24]",2,29.8,2.43,59,4,1,MANUAL,1
ROUTE_004100,PLANT19,2023-11-14,PICKER_016,"[1, 2, 4, 6, 12, 14, 19, 20, 22]",9,146.83,4.88,27,10,1,DIJKSTRA,1
ROUTE_004101,PLANT13,2023-10-06,PICKER_014,"[2, 3, 4, 5, 6, 7, 8, 9]",8,187.38,6.44,56,10,1,DIJKSTRA,1
ROUTE_004102,PLANT06,2023-04-17,PICKER_039,"[2, 22]",2,16.66,3.32,5,9,1,GREEDY,0
ROUTE_004103,PLANT14,2023-01-15,PICKER_017,"[10, 13, 15, 17, 22, 23]",6,82.74,4.28,13,9,1,MANUAL,0
ROUTE_004104,PLANT09,2024-03-01,PICKER_016,"[1, 4, 8, 10]",4,62.49,2.16,19,9,1,GREEDY,1
ROUTE_004105,PLANT15,2024-12-11,PICKER_033,"[2, 8, 10, 16, 17, 22, 23]",7,169.68,4.15,69,4,1,MANUAL,1
ROUTE_004106,PLANT01,2023-05-30,PICKER_040,"[4, 8, 13, 14, 16, 19, 20, 21, 25]",9,201.55,6.91,50,10,1,ASTAR,0
ROUTE_004107,PLANT16,2023-02-28,PICKER_027,"[4, 15, 16]",3,45.22,3.05,50,2,1,ASTAR,0
ROUTE_004108,PLANT09,2023-06-04,PICKER_026,"[2, 4, 5, 6, 7, 9, 10]",7,115.5,5.04,16,9,1,GREEDY,0
ROUTE_004109,PLANT11,2024-03-24,PICKER_044,"[2, 3, 5]",3,28.68,2.4,55,9,1,GREEDY,0
ROUTE_004110,PLANT10,2023-02-21,PICKER_034,"[2, 14, 22]",3,48.39,3.41,54,8,1,DIJKSTRA,1
ROUTE_004111,PLANT04,2023-12-20,PICKER_018,"[2, 5, 9, 16]",4,44.02,1.95,48,8,1,ASTAR,0
ROUTE_004112,PLANT14,2024-04-05,PICKER_009,"[13, 25]",2,50.37,2.05,72,3,1,MANUAL,1
ROUTE_004113,PLANT05,2023-10-04,PICKER_012,"[1, 2, 3, 4, 5, 6, 9]",7,108.99,4.06,57,4,1,MANUAL,1
ROUTE_004114,PLANT20,2023-06-25,PICKER_001,"[4, 5, 6, 7]",4,71.14,2.18,59,6,1,GREEDY,1
ROUTE_004115,PLANT18,2023-03-03,PICKER_017,"[2, 3, 8, 12, 14, 16]",6,93.17,4.02,7,6,1,MANUAL,0
ROUTE_004116,PLANT16,2024-03-30,PICKER_003,"[7, 8, 13]",3,47.44,3.5,22,2,1,GREEDY,1
ROUTE_004117,PLANT08,2023-05-09,PICKER_009,"[1, 7, 11, 14, 16, 18, 19, 23, 24, 29]",10,173.6,6.42,37,4,1,MANUAL,1
ROUTE_004118,PLANT12,2024-11-11,PICKER_048,"[22, 23]",2,42.7,1.95,75,7,1,ASTAR,1
ROUTE_004119,PLANT09,2024-10-10,PICKER_010,"[1, 2, 3, 4, 6, 7, 8, 9, 10]",9,157.78,5.44,10,4,1,ASTAR,1
ROUTE_004120,PLANT03,2023-04-02,PICKER_036,"[1, 5, 8, 11]",4,66.58,3.56,38,6,1,DIJKSTRA,1
ROUTE_004121,PLANT09,2023-02-05,PICKER_033,"[1, 2, 3, 4, 5, 6, 8, 9, 10]",9,165.62,5.69,41,1,1,DIJKSTRA,1
ROUTE_004122,PLANT10,2024-06-27,PICKER_047,"[4, 8, 10]",3,43.82,3.73,9,4,1,DIJKSTRA,1
ROUTE_004123,PLANT04,2023-11-13,PICKER_012,"[4, 5, 6, 9, 11, 12, 13, 15, 17, 18]",10,159.02,4.64,61,7,1,GREEDY,0
ROUTE_004124,PLANT14,2024-08-05,PICKER_043,"[1, 7, 11]",3,29.37,1.35,67,4,1,GREEDY,1
ROUTE_004125,PLANT20,2024-11-29,PICKER_007,"[2, 3, 4, 5, 6, 7]",6,125.84,3.75,37,6,1,ASTAR,0
ROUTE_004126,PLANT09,2024-12-18,PICKER_036,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,191.19,5.59,34,7,1,MANUAL,1
ROUTE_004127,PLANT20,2024-06-10,PICKER_043,"[1, 2, 6, 7]",4,89.94,4.75,51,4,1,DIJKSTRA,0
ROUTE_004128,PLANT11,2024-01-24,PICKER_030,"[1, 4, 5]",3,44.75,3.63,14,2,1,GREEDY,1
ROUTE_004129,PLANT20,2024-11-20,PICKER_017,"[2, 3, 4, 5, 6]",5,81.03,2.88,15,2,1,GREEDY,1
ROUTE_004130,PLANT15,2024-09-08,PICKER_012,"[4, 8, 12, 15, 23]",5,97.19,3.38,26,1,1,MANUAL,1
ROUTE_004131,PLANT17,2024-11-07,PICKER_046,"[1, 3, 6, 10, 14, 16, 18, 19, 22]",9,158.15,4.29,37,3,1,GREEDY,0
ROUTE_004132,PLANT08,2023-02-11,PICKER_020,"[4, 7, 16, 23, 27, 28]",6,128.94,5.0,59,1,1,MANUAL,1
ROUTE_004133,PLANT03,2024-03-04,PICKER_028,"[3, 5, 6]",3,43.88,3.58,80,4,1,MANUAL,0
ROUTE_004134,PLANT02,2023-09-21,PICKER_024,"[1, 3, 6]",3,31.33,2.25,53,9,1,MANUAL,0
ROUTE_004135,PLANT03,2024-02-23,PICKER_012,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 11]",10,204.83,5.69,24,3,1,GREEDY,0
ROUTE_004136,PLANT01,2023-11-05,PICKER_026,"[7, 15, 19, 24]",4,38.63,1.75,42,3,1,ASTAR,1
ROUTE_004137,PLANT03,2023-06-30,PICKER_043,"[2, 4]",2,40.5,2.87,28,9,1,DIJKSTRA,0
ROUTE_004138,PLANT02,2023-12-06,PICKER_045,"[1, 5]",2,37.11,1.78,61,7,1,ASTAR,1
ROUTE_004139,PLANT05,2024-07-05,PICKER_020,"[3, 5, 7, 9]",4,76.33,3.0,68,5,1,DIJKSTRA,1
ROUTE_004140,PLANT05,2023-03-02,PICKER_031,"[3, 4, 5, 6, 7, 8, 9]",7,100.24,3.37,49,5,1,DIJKSTRA,0
ROUTE_004141,PLANT09,2024-01-29,PICKER_027,"[1, 6, 7, 8, 9]",5,65.59,2.98,13,8,1,GREEDY,0
ROUTE_004142,PLANT09,2024-05-01,PICKER_022,"[1, 2, 3, 4, 6, 7, 8, 10]",8,160.43,4.08,79,6,1,GREEDY,1
ROUTE_004143,PLANT17,2024-06-24,PICKER_007,"[2, 13, 22]",3,33.72,2.96,75,2,1,MANUAL,1
ROUTE_004144,PLANT20,2023-11-23,PICKER_033,"[1, 6]",2,29.93,2.19,15,10,1,MANUAL,1
ROUTE_004145,PLANT06,2023-02-28,PICKER_013,"[4, 17]",2,43.76,2.13,71,6,1,MANUAL,0
ROUTE_004146,PLANT13,2024-07-24,PICKER_036,"[1, 3, 4, 6, 7, 9, 10]",7,119.33,4.25,19,7,1,ASTAR,0
ROUTE_004147,PLANT11,2023-03-31,PICKER_029,"[2, 3, 5]",3,40.51,1.57,38,1,1,MANUAL,1
ROUTE_004148,PLANT20,2023-06-25,PICKER_017,"[1, 2, 3, 4, 5]",5,110.68,3.83,48,8,1,MANUAL,1
ROUTE_004149,PLANT16,2023-09-02,PICKER_041,"[3, 7, 9, 11]",4,42.14,2.76,14,5,1,MANUAL,1
ROUTE_004150,PLANT13,2024-04-14,PICKER_006,"[1, 2, 7, 8, 9]",5,89.43,3.11,54,3,1,ASTAR,1
ROUTE_004151,PLANT01,2023-01-29,PICKER_036,"[4, 6, 7, 9, 14, 17, 19, 21, 26]",9,174.54,4.48,9,2,1,DIJKSTRA,0
ROUTE_004152,PLANT16,2023-02-07,PICKER_047,"[1, 6, 7, 8, 10, 14]",6,71.84,3.68,30,9,1,DIJKSTRA,1
ROUTE_004153,PLANT17,2024-08-02,PICKER_022,"[2, 3, 6, 7, 11, 12, 13, 16, 18, 21]",10,189.42,4.34,73,7,1,MANUAL,1
ROUTE_004154,PLANT17,2024-06-17,PICKER_049,"[2, 3, 9, 11, 14, 15, 16, 18, 20, 24]",10,187.52,4.67,58,1,1,GREEDY,1
ROUTE_004155,PLANT13,2023-06-28,PICKER_029,"[1, 2, 3, 4, 5, 7, 8, 9, 10]",9,162.73,3.96,50,3,1,ASTAR,1
ROUTE_004156,PLANT04,2024-06-28,PICKER_045,"[2, 8, 14, 15]",4,70.57,3.06,34,1,1,ASTAR,1
ROUTE_004157,PLANT19,2024-05-16,PICKER_044,"[6, 7, 8, 12, 16, 17, 18]",7,154.7,5.23,77,2,1,DIJKSTRA,0
ROUTE_004158,PLANT14,2024-08-25,PICKER_003,"[2, 12, 29]",3,37.83,2.32,30,6,1,ASTAR,1
ROUTE_004159,PLANT14,2023-02-23,PICKER_022,"[1, 3, 9, 13, 19, 24, 25, 26]",8,138.9,3.66,39,2,1,DIJKSTRA,0
ROUTE_004160,PLANT19,2023-05-19,PICKER_016,"[2, 12, 17, 18, 22, 23]",6,109.8,4.18,34,4,1,DIJKSTRA,0
ROUTE_004161,PLANT03,2024-12-28,PICKER_019,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,172.77,4.76,79,3,1,DIJKSTRA,0
