Plant_Code,Product_ID
PLANT12,PROD_1701164
PLANT10,PROD_1701164
PLANT18,PROD_1701165
PLANT04,PROD_1701165
PLANT06,PROD_1701165
PLANT03,PROD_1701165
PLANT05,PROD_1701166
PLANT18,PROD_1701166
PLANT07,PROD_1701166
PLANT03,PROD_1701167
PLANT20,PROD_1701167
PLANT01,PROD_1701167
PLANT19,PROD_1701168
PLANT19,PROD_1701169
PLANT07,PROD_1701169
PLANT02,PROD_1701169
PLANT09,PROD_1701169
PLANT05,PROD_1701170
PLANT12,PROD_1701170
PLANT13,PROD_1701170
PLANT08,PROD_1701170
PLANT05,PROD_1701171
PLANT15,PROD_1701171
PLANT17,PROD_1701171
PLANT13,PROD_1701172
PLANT17,PROD_1701173
PLANT01,PROD_1701173
PLANT08,PROD_1701173
PLANT17,PROD_1701174
PLANT05,PROD_1701174
PLANT06,PROD_1701175
PLANT20,PROD_1701175
PLANT05,PROD_1701175
PLANT16,PROD_1701175
PLANT02,PROD_1701176
PLANT08,PROD_1701176
PLANT16,PROD_1701176
PLANT03,PROD_1701177
PLANT09,PROD_1701177
PLANT08,PROD_1701178
PLANT02,PROD_1701178
PLANT07,PROD_1701178
PLANT13,PROD_1701179
PLANT16,PROD_1701179
PLANT15,PROD_1701179
PLANT02,PROD_1701180
PLANT04,PROD_1701181
PLANT17,PROD_1701181
PLANT09,PROD_1701181
PLANT19,PROD_1701182
PLANT18,PROD_1701182
PLANT06,PROD_1701182
PLANT13,PROD_1701183
PLANT12,PROD_1701183
PLANT03,PROD_1701183
PLANT17,PROD_1701183
PLANT13,PROD_1701184
PLANT08,PROD_1701184
PLANT17,PROD_1701184
PLANT12,PROD_1701185
PLANT20,PROD_1701185
PLANT16,PROD_1701185
PLANT18,PROD_1701185
PLANT17,PROD_1701186
PLANT15,PROD_1701187
PLANT06,PROD_1701187
PLANT03,PROD_1701188
PLANT17,PROD_1701188
PLANT07,PROD_1701189
PLANT05,PROD_1701189
PLANT06,PROD_1701189
PLANT12,PROD_1701190
PLANT04,PROD_1701190
PLANT14,PROD_1701191
PLANT11,PROD_1701191
PLANT16,PROD_1701192
PLANT16,PROD_1701193
PLANT07,PROD_1701193
PLANT06,PROD_1701193
PLANT14,PROD_1701193
PLANT08,PROD_1701194
PLANT05,PROD_1701195
PLANT05,PROD_1701196
PLANT17,PROD_1701196
PLANT19,PROD_1701197
PLANT02,PROD_1701198
PLANT06,PROD_1701198
PLANT06,PROD_1701199
PLANT17,PROD_1701199
PLANT13,PROD_1701199
PLANT10,PROD_1701200
PLANT07,PROD_1701201
PLANT20,PROD_1701202
PLANT16,PROD_1701202
PLANT19,PROD_1701202
PLANT06,PROD_1701202
PLANT14,PROD_1701203
PLANT05,PROD_1701203
PLANT20,PROD_1701204
PLANT17,PROD_1701204
PLANT06,PROD_1701205
PLANT11,PROD_1701205
PLANT15,PROD_1701205
PLANT08,PROD_1701206
PLANT13,PROD_1701207
PLANT05,PROD_1701207
PLANT04,PROD_1701207
PLANT01,PROD_1701207
PLANT17,PROD_1701208
PLANT20,PROD_1701208
PLANT05,PROD_1701209
PLANT04,PROD_1701209
PLANT06,PROD_1701209
PLANT16,PROD_1701209
PLANT18,PROD_1701210
PLANT03,PROD_1701211
PLANT05,PROD_1701212
PLANT18,PROD_1701212
PLANT01,PROD_1701212
PLANT14,PROD_1701212
PLANT12,PROD_1701213
PLANT02,PROD_1701213
PLANT17,PROD_1701213
PLANT14,PROD_1701213
PLANT16,PROD_1701214
PLANT13,PROD_1701214
PLANT19,PROD_1701215
PLANT20,PROD_1701215
PLANT04,PROD_1701215
PLANT05,PROD_1701216
PLANT09,PROD_1701216
PLANT16,PROD_1701216
PLANT08,PROD_1701216
PLANT10,PROD_1701217
PLANT09,PROD_1701218
PLANT07,PROD_1701218
PLANT01,PROD_1701218
PLANT18,PROD_1701218
PLANT17,PROD_1701219
PLANT13,PROD_1701220
PLANT11,PROD_1701221
PLANT14,PROD_1701221
PLANT04,PROD_1701222
PLANT05,PROD_1701222
PLANT14,PROD_1701222
PLANT09,PROD_1701223
PLANT18,PROD_1701223
PLANT14,PROD_1701223
PLANT20,PROD_1701224
PLANT09,PROD_1701224
PLANT13,PROD_1701224
PLANT14,PROD_1701225
PLANT18,PROD_1701225
PLANT06,PROD_1701226
PLANT12,PROD_1701226
PLANT18,PROD_1701226
PLANT16,PROD_1701226
PLANT10,PROD_1701227
PLANT19,PROD_1701227
PLANT12,PROD_1701227
PLANT05,PROD_1701228
PLANT04,PROD_1701228
PLANT08,PROD_1701228
PLANT15,PROD_1701228
PLANT04,PROD_1701229
PLANT07,PROD_1701229
PLANT11,PROD_1701230
PLANT18,PROD_1701230
PLANT02,PROD_1701230
PLANT06,PROD_1701230
PLANT01,PROD_1701231
PLANT03,PROD_1701231
PLANT05,PROD_1701231
PLANT16,PROD_1701231
PLANT03,PROD_1701232
PLANT20,PROD_1701232
PLANT09,PROD_1701232
PLANT08,PROD_1701232
PLANT03,PROD_1701233
PLANT02,PROD_1701233
PLANT13,PROD_1701233
PLANT20,PROD_1701234
PLANT17,PROD_1701234
PLANT10,PROD_1701234
PLANT02,PROD_1701234
PLANT16,PROD_1701235
PLANT15,PROD_1701235
PLANT07,PROD_1701236
PLANT07,PROD_1701237
PLANT02,PROD_1701237
PLANT17,PROD_1701237
PLANT20,PROD_1701238
PLANT06,PROD_1701238
PLANT12,PROD_1701239
PLANT01,PROD_1701240
PLANT06,PROD_1701240
PLANT09,PROD_1701241
PLANT12,PROD_1701242
PLANT13,PROD_1701242
PLANT19,PROD_1701242
PLANT07,PROD_1701242
PLANT03,PROD_1701243
PLANT18,PROD_1701244
PLANT18,PROD_1701245
PLANT19,PROD_1701245
PLANT12,PROD_1701245
PLANT09,PROD_1701246
PLANT08,PROD_1701246
PLANT07,PROD_1701246
PLANT13,PROD_1701247
PLANT19,PROD_1701247
PLANT01,PROD_1701247
PLANT09,PROD_1701247
PLANT14,PROD_1701248
PLANT17,PROD_1701248
PLANT18,PROD_1701249
PLANT17,PROD_1701250
PLANT11,PROD_1701251
PLANT04,PROD_1701251
PLANT17,PROD_1701251
PLANT18,PROD_1701252
PLANT19,PROD_1701252
PLANT09,PROD_1701252
PLANT13,PROD_1701253
PLANT19,PROD_1701253
PLANT16,PROD_1701253
PLANT08,PROD_1701253
PLANT15,PROD_1701254
PLANT20,PROD_1701254
PLANT01,PROD_1701254
PLANT04,PROD_1701255
PLANT09,PROD_1701255
PLANT03,PROD_1701255
PLANT13,PROD_1701255
PLANT08,PROD_1701256
PLANT11,PROD_1701256
PLANT12,PROD_1701257
PLANT17,PROD_1701257
PLANT18,PROD_1701257
PLANT01,PROD_1701257
PLANT08,PROD_1701258
PLANT10,PROD_1701258
PLANT03,PROD_1701258
PLANT11,PROD_1701259
PLANT03,PROD_1701259
PLANT18,PROD_1701259
PLANT06,PROD_1701259
PLANT11,PROD_1701260
PLANT12,PROD_1701260
PLANT07,PROD_1701260
PLANT09,PROD_1701260
PLANT07,PROD_1701261
PLANT16,PROD_1701261
PLANT08,PROD_1701262
PLANT20,PROD_1701262
PLANT07,PROD_1701263
PLANT08,PROD_1701263
PLANT20,PROD_1701263
PLANT20,PROD_1701264
PLANT12,PROD_1701264
PLANT04,PROD_1701265
PLANT20,PROD_1701265
PLANT16,PROD_1701266
PLANT18,PROD_1701267
PLANT16,PROD_1701268
PLANT20,PROD_1701269
PLANT11,PROD_1701269
PLANT16,PROD_1701269
PLANT16,PROD_1701270
PLANT06,PROD_1701270
PLANT17,PROD_1701270
PLANT13,PROD_1701271
PLANT08,PROD_1701271
PLANT05,PROD_1701271
PLANT17,PROD_1701272
PLANT16,PROD_1701273
PLANT18,PROD_1701273
PLANT02,PROD_1701273
PLANT17,PROD_1701273
PLANT13,PROD_1701274
PLANT06,PROD_1701274
PLANT15,PROD_1701274
PLANT17,PROD_1701275
PLANT11,PROD_1701276
PLANT01,PROD_1701276
PLANT19,PROD_1701276
PLANT07,PROD_1701276
PLANT19,PROD_1701277
PLANT04,PROD_1701277
PLANT11,PROD_1701277
PLANT12,PROD_1701277
PLANT06,PROD_1701278
PLANT18,PROD_1701278
PLANT09,PROD_1701278
PLANT09,PROD_1701279
PLANT16,PROD_1701279
PLANT12,PROD_1701280
PLANT06,PROD_1701280
PLANT16,PROD_1701280
PLANT07,PROD_1701281
PLANT14,PROD_1701281
PLANT12,PROD_1701281
PLANT18,PROD_1701281
PLANT09,PROD_1701282
PLANT15,PROD_1701282
PLANT06,PROD_1701282
PLANT05,PROD_1701282
PLANT04,PROD_1701283
PLANT09,PROD_1701283
PLANT18,PROD_1701284
PLANT14,PROD_1701284
PLANT07,PROD_1701285
PLANT05,PROD_1701285
PLANT19,PROD_1701285
PLANT16,PROD_1701285
PLANT06,PROD_1701286
PLANT16,PROD_1701287
PLANT05,PROD_1701287
PLANT17,PROD_1701287
PLANT11,PROD_1701287
PLANT10,PROD_1701288
PLANT09,PROD_1701288
PLANT18,PROD_1701288
PLANT02,PROD_1701288
PLANT04,PROD_1701289
PLANT06,PROD_1701289
PLANT02,PROD_1701289
PLANT07,PROD_1701289
PLANT16,PROD_1701290
PLANT04,PROD_1701290
PLANT15,PROD_1701290
PLANT09,PROD_1701291
PLANT12,PROD_1701291
PLANT19,PROD_1701291
PLANT12,PROD_1701292
PLANT01,PROD_1701292
PLANT14,PROD_1701292
PLANT12,PROD_1701293
PLANT19,PROD_1701294
PLANT20,PROD_1701294
PLANT10,PROD_1701295
PLANT12,PROD_1701295
PLANT17,PROD_1701296
PLANT16,PROD_1701296
PLANT15,PROD_1701296
PLANT13,PROD_1701297
PLANT15,PROD_1701298
PLANT05,PROD_1701298
PLANT06,PROD_1701298
PLANT14,PROD_1701299
PLANT19,PROD_1701299
PLANT13,PROD_1701299
PLANT03,PROD_1701300
PLANT11,PROD_1701301
PLANT08,PROD_1701301
PLANT11,PROD_1701302
PLANT10,PROD_1701302
PLANT09,PROD_1701302
PLANT09,PROD_1701303
PLANT15,PROD_1701303
PLANT12,PROD_1701303
PLANT17,PROD_1701303
PLANT14,PROD_1701304
PLANT06,PROD_1701304
PLANT19,PROD_1701304
PLANT01,PROD_1701304
PLANT08,PROD_1701305
PLANT09,PROD_1701305
PLANT07,PROD_1701306
PLANT13,PROD_1701307
PLANT04,PROD_1701307
PLANT03,PROD_1701308
PLANT18,PROD_1701309
PLANT02,PROD_1701309
PLANT01,PROD_1701309
PLANT13,PROD_1701309
PLANT04,PROD_1701310
PLANT20,PROD_1701311
PLANT05,PROD_1701311
PLANT03,PROD_1701311
PLANT10,PROD_1701312
PLANT08,PROD_1701312
PLANT19,PROD_1701312
PLANT20,PROD_1701312
PLANT05,PROD_1701313
PLANT20,PROD_1701313
PLANT17,PROD_1701313
PLANT06,PROD_1701313
PLANT02,PROD_1701314
PLANT11,PROD_1701315
PLANT16,PROD_1701315
PLANT15,PROD_1701315
PLANT18,PROD_1701316
PLANT15,PROD_1701316
PLANT05,PROD_1701316
PLANT19,PROD_1701317
PLANT15,PROD_1701317
PLANT17,PROD_1701318
PLANT18,PROD_1701318
PLANT10,PROD_1701318
PLANT12,PROD_1701318
PLANT18,PROD_1701319
PLANT08,PROD_1701319
PLANT03,PROD_1701319
PLANT15,PROD_1701319
PLANT12,PROD_1701320
PLANT14,PROD_1701320
PLANT09,PROD_1701320
PLANT10,PROD_1701321
PLANT01,PROD_1701321
PLANT17,PROD_1701322
PLANT12,PROD_1701323
PLANT10,PROD_1701323
PLANT18,PROD_1701324
PLANT01,PROD_1701324
PLANT16,PROD_1701324
PLANT20,PROD_1701324
PLANT01,PROD_1701325
PLANT14,PROD_1701325
PLANT10,PROD_1701325
PLANT01,PROD_1701326
PLANT18,PROD_1701326
PLANT07,PROD_1701327
PLANT14,PROD_1701327
PLANT18,PROD_1701327
PLANT13,PROD_1701328
PLANT08,PROD_1701328
PLANT06,PROD_1701328
PLANT20,PROD_1701328
PLANT08,PROD_1701329
PLANT09,PROD_1701329
PLANT03,PROD_1701329
PLANT14,PROD_1701329
PLANT17,PROD_1701330
PLANT09,PROD_1701330
PLANT18,PROD_1701331
PLANT09,PROD_1701331
PLANT14,PROD_1701331
PLANT03,PROD_1701332
PLANT06,PROD_1701332
PLANT10,PROD_1701333
PLANT04,PROD_1701333
PLANT20,PROD_1701334
PLANT15,PROD_1701334
PLANT09,PROD_1701334
PLANT16,PROD_1701334
PLANT11,PROD_1701335
PLANT01,PROD_1701335
PLANT02,PROD_1701336
PLANT18,PROD_1701336
PLANT06,PROD_1701337
PLANT10,PROD_1701338
PLANT05,PROD_1701339
PLANT15,PROD_1701339
PLANT01,PROD_1701339
PLANT03,PROD_1701340
PLANT05,PROD_1701340
PLANT16,PROD_1701341
PLANT11,PROD_1701342
PLANT14,PROD_1701342
PLANT16,PROD_1701343
PLANT12,PROD_1701343
PLANT15,PROD_1701343
PLANT11,PROD_1701344
PLANT05,PROD_1701345
PLANT09,PROD_1701346
PLANT03,PROD_1701347
PLANT18,PROD_1701347
PLANT16,PROD_1701347
PLANT06,PROD_1701347
PLANT09,PROD_1701348
PLANT13,PROD_1701348
PLANT04,PROD_1701349
PLANT13,PROD_1701350
PLANT15,PROD_1701350
PLANT02,PROD_1701351
PLANT07,PROD_1701351
PLANT04,PROD_1701352
PLANT17,PROD_1701352
PLANT07,PROD_1701352
PLANT16,PROD_1701352
PLANT10,PROD_1701353
PLANT11,PROD_1701353
PLANT06,PROD_1701353
PLANT02,PROD_1701353
PLANT09,PROD_1701354
PLANT10,PROD_1701355
PLANT07,PROD_1701355
PLANT12,PROD_1701355
PLANT02,PROD_1701355
PLANT04,PROD_1701356
PLANT08,PROD_1701356
PLANT11,PROD_1701357
PLANT01,PROD_1701357
PLANT06,PROD_1701357
PLANT09,PROD_1701357
PLANT13,PROD_1701358
PLANT01,PROD_1701359
PLANT02,PROD_1701359
PLANT20,PROD_1701360
PLANT05,PROD_1701360
PLANT12,PROD_1701360
PLANT03,PROD_1701360
PLANT06,PROD_1701361
PLANT16,PROD_1701361
PLANT20,PROD_1701362
PLANT02,PROD_1701363
PLANT20,PROD_1701363
PLANT12,PROD_1701363
PLANT18,PROD_1701364
PLANT04,PROD_1701364
PLANT16,PROD_1701365
PLANT08,PROD_1701365
PLANT18,PROD_1701366
PLANT12,PROD_1701366
PLANT15,PROD_1701366
PLANT01,PROD_1701367
PLANT13,PROD_1701367
PLANT05,PROD_1701368
PLANT09,PROD_1701368
PLANT02,PROD_1701368
PLANT15,PROD_1701369
PLANT18,PROD_1701369
PLANT10,PROD_1701369
PLANT16,PROD_1701369
PLANT19,PROD_1701370
PLANT06,PROD_1701370
PLANT11,PROD_1701371
PLANT15,PROD_1701371
PLANT09,PROD_1701371
PLANT03,PROD_1701372
PLANT17,PROD_1701372
PLANT15,PROD_1701373
PLANT10,PROD_1701373
PLANT18,PROD_1701374
PLANT12,PROD_1701374
PLANT15,PROD_1701374
PLANT17,PROD_1701375
PLANT06,PROD_1701376
PLANT01,PROD_1701376
PLANT12,PROD_1701376
PLANT08,PROD_1701376
PLANT03,PROD_1701377
PLANT18,PROD_1701377
PLANT13,PROD_1701377
PLANT17,PROD_1701378
PLANT16,PROD_1701378
PLANT20,PROD_1701379
PLANT10,PROD_1701379
PLANT14,PROD_1701380
PLANT11,PROD_1701380
PLANT04,PROD_1701380
PLANT17,PROD_1701381
PLANT02,PROD_1701382
PLANT06,PROD_1701383
PLANT02,PROD_1701383
PLANT04,PROD_1701384
PLANT16,PROD_1701384
PLANT04,PROD_1701385
PLANT02,PROD_1701385
PLANT16,PROD_1701386
PLANT17,PROD_1701386
PLANT09,PROD_1701386
PLANT02,PROD_1701386
PLANT08,PROD_1701387
PLANT03,PROD_1701387
PLANT01,PROD_1701387
PLANT16,PROD_1701388
PLANT03,PROD_1701388
PLANT02,PROD_1701389
PLANT12,PROD_1701389
PLANT18,PROD_1701389
PLANT14,PROD_1701389
PLANT02,PROD_1701390
PLANT09,PROD_1701390
PLANT17,PROD_1701390
PLANT03,PROD_1701391
PLANT03,PROD_1701392
PLANT07,PROD_1701392
PLANT17,PROD_1701392
PLANT04,PROD_1701393
PLANT18,PROD_1701394
PLANT13,PROD_1701394
PLANT07,PROD_1701395
PLANT17,PROD_1701395
PLANT19,PROD_1701396
PLANT06,PROD_1701396
PLANT04,PROD_1701397
PLANT19,PROD_1701397
PLANT12,PROD_1701397
PLANT15,PROD_1701397
PLANT04,PROD_1701398
PLANT06,PROD_1701398
PLANT19,PROD_1701398
PLANT13,PROD_1701398
PLANT06,PROD_1701399
PLANT18,PROD_1701399
PLANT15,PROD_1701399
PLANT11,PROD_1701400
PLANT18,PROD_1701400
PLANT20,PROD_1701400
PLANT14,PROD_1701401
PLANT20,PROD_1701401
PLANT11,PROD_1701401
PLANT19,PROD_1701402
PLANT18,PROD_1701402
PLANT13,PROD_1701403
PLANT18,PROD_1701403
PLANT12,PROD_1701404
PLANT15,PROD_1701404
PLANT19,PROD_1701404
PLANT01,PROD_1701405
PLANT02,PROD_1701405
PLANT10,PROD_1701405
PLANT20,PROD_1701405
PLANT10,PROD_1701406
PLANT01,PROD_1701406
PLANT08,PROD_1701407
PLANT07,PROD_1701407
PLANT11,PROD_1701407
PLANT09,PROD_1701408
PLANT04,PROD_1701409
PLANT02,PROD_1701409
PLANT12,PROD_1701410
PLANT05,PROD_1701410
PLANT19,PROD_1701410
PLANT09,PROD_1701410
PLANT19,PROD_1701411
PLANT08,PROD_1701411
PLANT20,PROD_1701411
PLANT10,PROD_1701412
PLANT03,PROD_1701412
PLANT13,PROD_1701412
PLANT03,PROD_1701413
PLANT11,PROD_1701413
PLANT06,PROD_1701414
PLANT16,PROD_1701414
PLANT04,PROD_1701414
PLANT10,PROD_1701414
PLANT19,PROD_1701415
PLANT03,PROD_1701416
PLANT02,PROD_1701416
PLANT11,PROD_1701416
PLANT12,PROD_1701416
PLANT14,PROD_1701417
PLANT04,PROD_1701417
PLANT08,PROD_1701417
PLANT01,PROD_1701417
PLANT02,PROD_1701418
PLANT10,PROD_1701418
PLANT17,PROD_1701418
PLANT20,PROD_1701418
PLANT18,PROD_1701419
PLANT19,PROD_1701419
PLANT05,PROD_1701419
PLANT17,PROD_1701420
PLANT08,PROD_1701420
PLANT05,PROD_1701420
PLANT13,PROD_1701421
PLANT20,PROD_1701422
PLANT19,PROD_1701422
PLANT17,PROD_1701422
PLANT03,PROD_1701422
PLANT14,PROD_1701423
PLANT10,PROD_1701423
PLANT05,PROD_1701424
PLANT20,PROD_1701424
PLANT11,PROD_1701424
PLANT03,PROD_1701424
PLANT19,PROD_1701425
PLANT02,PROD_1701425
PLANT18,PROD_1701425
PLANT13,PROD_1701425
PLANT03,PROD_1701426
PLANT13,PROD_1701426
PLANT17,PROD_1701426
PLANT05,PROD_1701427
PLANT20,PROD_1701427
PLANT16,PROD_1701427
PLANT07,PROD_1701427
PLANT13,PROD_1701428
PLANT19,PROD_1701428
PLANT07,PROD_1701428
PLANT17,PROD_1701428
PLANT08,PROD_1701429
PLANT03,PROD_1701429
PLANT14,PROD_1701430
PLANT11,PROD_1701430
PLANT03,PROD_1701430
PLANT14,PROD_1701431
PLANT12,PROD_1701432
PLANT20,PROD_1701432
PLANT07,PROD_1701432
PLANT11,PROD_1701432
PLANT20,PROD_1701433
PLANT01,PROD_1701433
PLANT10,PROD_1701433
PLANT12,PROD_1701434
PLANT15,PROD_1701434
PLANT15,PROD_1701435
PLANT02,PROD_1701435
PLANT07,PROD_1701436
PLANT12,PROD_1701436
PLANT03,PROD_1701437
PLANT04,PROD_1701437
PLANT08,PROD_1701438
PLANT10,PROD_1701439
PLANT01,PROD_1701439
PLANT04,PROD_1701440
PLANT10,PROD_1701440
PLANT15,PROD_1701440
PLANT01,PROD_1701441
PLANT11,PROD_1701441
PLANT07,PROD_1701441
PLANT18,PROD_1701441
PLANT18,PROD_1701442
PLANT17,PROD_1701442
PLANT18,PROD_1701443
PLANT16,PROD_1701443
PLANT05,PROD_1701443
PLANT13,PROD_1701444
PLANT09,PROD_1701445
PLANT02,PROD_1701446
PLANT10,PROD_1701446
PLANT20,PROD_1701447
PLANT09,PROD_1701447
PLANT15,PROD_1701448
PLANT03,PROD_1701449
PLANT09,PROD_1701450
PLANT12,PROD_1701450
PLANT04,PROD_1701450
PLANT01,PROD_1701450
PLANT13,PROD_1701451
PLANT08,PROD_1701451
PLANT20,PROD_1701451
PLANT11,PROD_1701452
PLANT20,PROD_1701453
PLANT18,PROD_1701453
PLANT03,PROD_1701453
PLANT06,PROD_1701453
PLANT17,PROD_1701454
PLANT15,PROD_1701454
PLANT02,PROD_1701455
PLANT17,PROD_1701456
PLANT10,PROD_1701456
PLANT16,PROD_1701457
PLANT13,PROD_1701457
PLANT06,PROD_1701457
PLANT12,PROD_1701458
PLANT12,PROD_1701459
PLANT10,PROD_1701459
PLANT08,PROD_1701459
PLANT02,PROD_1701460
PLANT09,PROD_1701460
PLANT13,PROD_1701460
PLANT18,PROD_1701461
PLANT08,PROD_1701462
PLANT05,PROD_1701462
PLANT11,PROD_1701462
PLANT05,PROD_1701463
PLANT03,PROD_1701463
PLANT13,PROD_1701463
PLANT17,PROD_1701463
PLANT14,PROD_1701464
PLANT08,PROD_1701464
PLANT14,PROD_1701465
PLANT10,PROD_1701465
PLANT15,PROD_1701466
PLANT18,PROD_1701466
PLANT05,PROD_1701466
PLANT05,PROD_1701467
PLANT19,PROD_1701467
PLANT05,PROD_1701468
PLANT10,PROD_1701468
PLANT14,PROD_1701469
PLANT05,PROD_1701469
PLANT11,PROD_1701470
PLANT03,PROD_1701470
PLANT06,PROD_1701471
PLANT05,PROD_1701472
PLANT01,PROD_1701472
PLANT11,PROD_1701472
PLANT14,PROD_1701473
PLANT10,PROD_1701473
PLANT15,PROD_1701473
PLANT09,PROD_1701473
PLANT07,PROD_1701474
PLANT04,PROD_1701474
PLANT06,PROD_1701475
PLANT01,PROD_1701475
PLANT20,PROD_1701476
PLANT19,PROD_1701476
PLANT08,PROD_1701476
PLANT08,PROD_1701477
PLANT01,PROD_1701477
PLANT03,PROD_1701478
PLANT16,PROD_1701478
PLANT05,PROD_1701478
PLANT12,PROD_1701479
PLANT06,PROD_1701479
PLANT13,PROD_1701479
PLANT16,PROD_1701479
PLANT05,PROD_1701480
PLANT06,PROD_1701480
PLANT07,PROD_1701480
PLANT08,PROD_1701480
PLANT14,PROD_1701481
PLANT09,PROD_1701482
PLANT08,PROD_1701483
PLANT07,PROD_1701483
PLANT19,PROD_1701483
PLANT03,PROD_1701483
PLANT15,PROD_1701484
PLANT16,PROD_1701484
PLANT15,PROD_1701485
PLANT08,PROD_1701485
PLANT14,PROD_1701485
PLANT02,PROD_1701486
PLANT13,PROD_1701486
PLANT11,PROD_1701486
PLANT19,PROD_1701486
PLANT17,PROD_1701487
PLANT15,PROD_1701488
PLANT02,PROD_1701489
PLANT08,PROD_1701489
PLANT17,PROD_1701489
PLANT13,PROD_1701489
PLANT18,PROD_1701490
PLANT17,PROD_1701491
PLANT02,PROD_1701491
PLANT07,PROD_1701491
PLANT10,PROD_1701491
PLANT13,PROD_1701492
PLANT10,PROD_1701492
PLANT19,PROD_1701492
PLANT15,PROD_1701492
PLANT14,PROD_1701493
PLANT10,PROD_1701493
PLANT17,PROD_1701494
PLANT15,PROD_1701495
PLANT20,PROD_1701495
PLANT17,PROD_1701496
PLANT06,PROD_1701497
PLANT13,PROD_1701498
PLANT14,PROD_1701498
PLANT15,PROD_1701499
PLANT01,PROD_1701499
PLANT06,PROD_1701499
PLANT19,PROD_1701500
PLANT07,PROD_1701500
PLANT15,PROD_1701500
PLANT03,PROD_1701500
PLANT11,PROD_1701501
PLANT06,PROD_1701501
PLANT04,PROD_1701501
PLANT04,PROD_1701502
PLANT12,PROD_1701503
PLANT03,PROD_1701503
PLANT17,PROD_1701503
PLANT13,PROD_1701503
PLANT13,PROD_1701504
PLANT18,PROD_1701504
PLANT02,PROD_1701505
PLANT06,PROD_1701505
PLANT11,PROD_1701505
PLANT05,PROD_1701505
PLANT05,PROD_1701506
PLANT06,PROD_1701506
PLANT14,PROD_1701507
PLANT10,PROD_1701508
PLANT15,PROD_1701508
PLANT20,PROD_1701508
PLANT04,PROD_1701509
PLANT05,PROD_1701509
PLANT01,PROD_1701510
PLANT09,PROD_1701510
PLANT15,PROD_1701511
PLANT16,PROD_1701512
PLANT18,PROD_1701512
PLANT01,PROD_1701512
PLANT20,PROD_1701512
PLANT07,PROD_1701513
PLANT19,PROD_1701513
PLANT15,PROD_1701514
PLANT14,PROD_1701514
PLANT20,PROD_1701514
PLANT03,PROD_1701514
PLANT08,PROD_1701515
PLANT20,PROD_1701516
PLANT18,PROD_1701516
PLANT07,PROD_1701516
PLANT06,PROD_1701517
PLANT02,PROD_1701518
PLANT12,PROD_1701518
PLANT05,PROD_1701519
PLANT19,PROD_1701520
PLANT11,PROD_1701521
PLANT03,PROD_1701521
PLANT02,PROD_1701521
PLANT14,PROD_1701522
PLANT06,PROD_1701523
PLANT10,PROD_1701523
PLANT15,PROD_1701524
PLANT19,PROD_1701524
PLANT02,PROD_1701525
PLANT03,PROD_1701525
PLANT10,PROD_1701525
PLANT12,PROD_1701526
PLANT13,PROD_1701526
PLANT03,PROD_1701526
PLANT18,PROD_1701527
PLANT03,PROD_1701527
PLANT10,PROD_1701527
PLANT16,PROD_1701527
PLANT04,PROD_1701528
PLANT09,PROD_1701528
PLANT17,PROD_1701529
PLANT14,PROD_1701529
PLANT20,PROD_1701529
PLANT07,PROD_1701530
PLANT02,PROD_1701530
PLANT19,PROD_1701531
PLANT16,PROD_1701532
PLANT14,PROD_1701533
PLANT11,PROD_1701533
PLANT09,PROD_1701533
PLANT05,PROD_1701534
PLANT19,PROD_1701534
PLANT16,PROD_1701534
PLANT16,PROD_1701535
PLANT06,PROD_1701535
PLANT08,PROD_1701535
PLANT10,PROD_1701535
PLANT01,PROD_1701536
PLANT04,PROD_1701536
PLANT15,PROD_1701537
PLANT07,PROD_1701538
PLANT14,PROD_1701539
PLANT02,PROD_1701539
PLANT11,PROD_1701539
PLANT12,PROD_1701539
PLANT01,PROD_1701540
PLANT07,PROD_1701540
PLANT09,PROD_1701541
PLANT03,PROD_1701541
PLANT10,PROD_1701541
PLANT17,PROD_1701542
PLANT18,PROD_1701542
PLANT11,PROD_1701542
PLANT04,PROD_1701543
PLANT11,PROD_1701544
PLANT13,PROD_1701544
PLANT01,PROD_1701544
PLANT07,PROD_1701545
PLANT11,PROD_1701545
PLANT16,PROD_1701546
PLANT20,PROD_1701546
PLANT02,PROD_1701546
PLANT16,PROD_1701547
PLANT05,PROD_1701547
PLANT18,PROD_1701548
PLANT11,PROD_1701548
PLANT15,PROD_1701548
PLANT14,PROD_1701548
PLANT17,PROD_1701549
PLANT19,PROD_1701550
PLANT11,PROD_1701550
PLANT18,PROD_1701550
PLANT07,PROD_1701551
PLANT12,PROD_1701552
PLANT03,PROD_1701552
PLANT05,PROD_1701552
PLANT01,PROD_1701553
PLANT11,PROD_1701553
PLANT13,PROD_1701553
PLANT19,PROD_1701554
PLANT13,PROD_1701554
PLANT20,PROD_1701555
PLANT04,PROD_1701555
PLANT11,PROD_1701556
PLANT02,PROD_1701556
PLANT09,PROD_1701556
PLANT03,PROD_1701557
PLANT16,PROD_1701557
PLANT08,PROD_1701557
PLANT12,PROD_1701557
PLANT10,PROD_1701558
PLANT07,PROD_1701558
PLANT17,PROD_1701558
PLANT20,PROD_1701558
PLANT04,PROD_1701559
PLANT12,PROD_1701559
PLANT07,PROD_1701560
PLANT15,PROD_1701561
PLANT16,PROD_1701562
PLANT07,PROD_1701563
PLANT11,PROD_1701563
PLANT17,PROD_1701564
PLANT10,PROD_1701564
