order_id,product_id,date,demand,inventory_level,warehouse_location,aisle_number,picking_time,reorder_point,lead_time_days,unit_price,category,day_of_week,month,is_weekend,rolling_avg_7d,quarter,week_of_year,rolling_avg_30d,demand_lag_1,demand_lag_7,stockout_risk
ORD27028,P036,2024-03-19,58,0,Zone-E,10,6.75,124,4,54.08,Electronics,1,3,0,57.0,1,12,57.53,55.0,55.0,1
ORD27029,P036,2024-03-20,62,0,Zone-E,10,6.12,124,4,54.08,Electronics,2,3,0,58.43,1,12,57.77,58.0,52.0,1
ORD27030,P036,2024-03-21,63,0,Zone-E,10,17.62,124,4,54.08,Electronics,3,3,0,61.0,1,12,58.2,62.0,45.0,1
ORD27031,P036,2024-03-22,47,0,Zone-E,10,5.46,124,4,54.08,Electronics,4,3,0,59.71,1,12,57.9,63.0,56.0,1
ORD27032,P036,2024-03-23,54,0,Zone-E,10,8.06,124,4,54.08,Electronics,5,3,1,59.14,1,12,57.93,47.0,58.0,1
ORD27033,P036,2024-03-24,67,0,Zone-E,10,9.07,124,4,54.08,Electronics,6,3,1,58.0,1,12,58.27,54.0,75.0,1
ORD27034,P036,2024-03-25,59,0,Zone-E,10,14.42,124,4,54.08,Electronics,0,3,0,58.57,1,13,58.33,67.0,55.0,1
ORD27035,P036,2024-03-26,62,0,Zone-E,10,5.62,124,4,54.08,Electronics,1,3,0,59.14,1,13,58.43,59.0,58.0,1
ORD27036,P036,2024-03-27,53,0,Zone-E,10,8.62,124,4,54.08,Electronics,2,3,0,57.86,1,13,58.23,62.0,62.0,1
ORD27037,P036,2024-03-28,63,0,Zone-E,10,5.56,124,4,54.08,Electronics,3,3,0,57.86,1,13,58.63,53.0,63.0,1
ORD27038,P036,2024-03-29,63,0,Zone-E,10,15.52,124,4,54.08,Electronics,4,3,0,60.14,1,13,58.8,63.0,47.0,1
ORD27039,P036,2024-03-30,65,0,Zone-E,10,7.09,124,4,54.08,Electronics,5,3,1,61.71,1,13,58.97,63.0,54.0,1
ORD27040,P036,2024-03-31,74,0,Zone-E,10,11.92,124,4,54.08,Electronics,6,3,1,62.71,1,13,59.6,65.0,67.0,1
ORD27041,P036,2024-04-01,53,0,Zone-E,10,7.19,124,4,54.08,Electronics,0,4,0,61.86,2,14,59.23,74.0,59.0,1
ORD27042,P036,2024-04-02,60,0,Zone-E,10,14.69,124,4,54.08,Electronics,1,4,0,61.57,2,14,58.9,53.0,62.0,1
ORD27043,P036,2024-04-03,61,0,Zone-E,10,14.84,124,4,54.08,Electronics,2,4,0,62.71,2,14,59.43,60.0,53.0,1
ORD27044,P036,2024-04-04,56,0,Zone-E,10,17.46,124,4,54.08,Electronics,3,4,0,61.71,2,14,59.43,61.0,63.0,1
ORD27045,P036,2024-04-05,58,0,Zone-E,10,15.84,124,4,54.08,Electronics,4,4,0,61.0,2,14,59.43,56.0,63.0,1
ORD27046,P036,2024-04-06,71,0,Zone-E,10,7.37,124,4,54.08,Electronics,5,4,1,61.86,2,14,59.8,58.0,65.0,1
ORD27047,P036,2024-04-07,62,0,Zone-E,10,15.94,124,4,54.08,Electronics,6,4,1,60.14,2,14,59.97,71.0,74.0,1
ORD27048,P036,2024-04-08,52,0,Zone-E,10,15.49,124,4,54.08,Electronics,0,4,0,60.0,2,15,59.6,62.0,53.0,1
ORD27049,P036,2024-04-09,61,0,Zone-E,10,10.38,124,4,54.08,Electronics,1,4,0,60.14,2,15,59.27,52.0,60.0,1
ORD27050,P036,2024-04-10,65,0,Zone-E,10,16.77,124,4,54.08,Electronics,2,4,0,60.71,2,15,59.5,61.0,61.0,1
ORD27051,P036,2024-04-11,57,0,Zone-E,10,7.75,124,4,54.08,Electronics,3,4,0,60.86,2,15,59.57,65.0,56.0,1
ORD27052,P036,2024-04-12,50,0,Zone-E,10,14.49,124,4,54.08,Electronics,4,4,0,59.71,2,15,59.5,57.0,58.0,1
ORD27053,P036,2024-04-13,64,0,Zone-E,10,5.18,124,4,54.08,Electronics,5,4,1,58.71,2,15,60.13,50.0,71.0,1
ORD27054,P036,2024-04-14,69,0,Zone-E,10,16.62,124,4,54.08,Electronics,6,4,1,59.71,2,15,60.57,64.0,62.0,1
ORD27055,P036,2024-04-15,51,0,Zone-E,10,4.76,124,4,54.08,Electronics,0,4,0,59.57,2,16,60.33,69.0,52.0,1
ORD27056,P036,2024-04-16,62,0,Zone-E,10,7.0,124,4,54.08,Electronics,1,4,0,59.71,2,16,59.9,51.0,61.0,1
ORD27057,P036,2024-04-17,50,0,Zone-E,10,6.55,124,4,54.08,Electronics,2,4,0,57.57,2,16,59.73,62.0,65.0,1
ORD27058,P036,2024-04-18,53,0,Zone-E,10,6.65,124,4,54.08,Electronics,3,4,0,57.0,2,16,59.57,50.0,57.0,1
ORD27059,P036,2024-04-19,62,0,Zone-E,10,15.98,124,4,54.08,Electronics,4,4,0,58.71,2,16,59.57,53.0,50.0,1
ORD27060,P036,2024-04-20,67,0,Zone-E,10,11.1,124,4,54.08,Electronics,5,4,1,59.14,2,16,59.7,62.0,64.0,1
ORD27061,P036,2024-04-21,46,0,Zone-E,10,12.74,124,4,54.08,Electronics,6,4,1,55.86,2,16,59.67,67.0,69.0,1
ORD27062,P036,2024-04-22,50,0,Zone-E,10,15.33,124,4,54.08,Electronics,0,4,0,55.71,2,17,59.53,46.0,51.0,1
ORD27063,P036,2024-04-23,49,0,Zone-E,10,9.01,124,4,54.08,Electronics,1,4,0,53.86,2,17,58.93,50.0,62.0,1
ORD27064,P036,2024-04-24,50,0,Zone-E,10,14.19,124,4,54.08,Electronics,2,4,0,53.86,2,17,58.63,49.0,50.0,1
ORD27065,P036,2024-04-25,60,0,Zone-E,10,10.96,124,4,54.08,Electronics,3,4,0,54.86,2,17,58.57,50.0,53.0,1
ORD27066,P036,2024-04-26,57,0,Zone-E,10,14.58,124,4,54.08,Electronics,4,4,0,54.14,2,17,58.7,60.0,62.0,1
ORD27067,P036,2024-04-27,57,0,Zone-E,10,14.75,124,4,54.08,Electronics,5,4,1,52.71,2,17,58.5,57.0,67.0,1
ORD27068,P036,2024-04-28,67,0,Zone-E,10,7.54,124,4,54.08,Electronics,6,4,1,55.71,2,17,58.63,57.0,46.0,1
ORD27069,P036,2024-04-29,53,0,Zone-E,10,15.12,124,4,54.08,Electronics,0,4,0,56.14,2,18,58.23,67.0,50.0,1
ORD27070,P036,2024-04-30,59,0,Zone-E,10,6.48,124,4,54.08,Electronics,1,4,0,57.57,2,18,57.73,53.0,49.0,1
ORD27071,P036,2024-05-01,52,0,Zone-E,10,8.35,124,4,54.08,Electronics,2,5,0,57.86,2,18,57.7,59.0,50.0,1
ORD27072,P036,2024-05-02,63,0,Zone-E,10,15.39,124,4,54.08,Electronics,3,5,0,58.29,2,18,57.8,52.0,60.0,1
ORD27073,P036,2024-05-03,54,0,Zone-E,10,13.3,124,4,54.08,Electronics,4,5,0,57.86,2,18,57.57,63.0,57.0,1
ORD27074,P036,2024-05-04,63,0,Zone-E,10,12.33,124,4,54.08,Electronics,5,5,1,58.71,2,18,57.8,54.0,57.0,1
ORD27075,P036,2024-05-05,64,0,Zone-E,10,4.69,124,4,54.08,Electronics,6,5,1,58.29,2,18,58.0,63.0,67.0,1
ORD27076,P036,2024-05-06,51,0,Zone-E,10,13.15,124,4,54.08,Electronics,0,5,0,58.0,2,19,57.33,64.0,53.0,1
ORD27077,P036,2024-05-07,58,0,Zone-E,10,7.49,124,4,54.08,Electronics,1,5,0,57.86,2,19,57.2,51.0,59.0,1
ORD27078,P036,2024-05-08,64,0,Zone-E,10,11.39,124,4,54.08,Electronics,2,5,0,59.57,2,19,57.6,58.0,52.0,1
ORD27079,P036,2024-05-09,60,0,Zone-E,10,17.14,124,4,54.08,Electronics,3,5,0,59.14,2,19,57.57,64.0,63.0,1
ORD27080,P036,2024-05-10,56,0,Zone-E,10,8.65,124,4,54.08,Electronics,4,5,0,59.43,2,19,57.27,60.0,54.0,1
ORD27081,P036,2024-05-11,70,0,Zone-E,10,14.46,124,4,54.08,Electronics,5,5,1,60.43,2,19,57.7,56.0,63.0,1
ORD27082,P036,2024-05-12,60,0,Zone-E,10,6.18,124,4,54.08,Electronics,6,5,1,59.86,2,19,58.03,70.0,64.0,1
ORD27083,P036,2024-05-13,53,0,Zone-E,10,10.14,124,4,54.08,Electronics,0,5,0,60.14,2,20,57.67,60.0,51.0,1
ORD27084,P036,2024-05-14,53,0,Zone-E,10,7.37,124,4,54.08,Electronics,1,5,0,59.43,2,20,57.13,53.0,58.0,1
ORD27085,P036,2024-05-15,54,0,Zone-E,10,5.55,124,4,54.08,Electronics,2,5,0,58.0,2,20,57.23,53.0,64.0,1
ORD27086,P036,2024-05-16,62,0,Zone-E,10,6.41,124,4,54.08,Electronics,3,5,0,58.29,2,20,57.23,54.0,60.0,1
ORD27087,P036,2024-05-17,56,0,Zone-E,10,5.18,124,4,54.08,Electronics,4,5,0,58.29,2,20,57.43,62.0,56.0,1
ORD27088,P036,2024-05-18,66,0,Zone-E,10,6.99,124,4,54.08,Electronics,5,5,1,57.71,2,20,57.87,56.0,70.0,1
ORD27089,P036,2024-05-19,55,0,Zone-E,10,17.54,124,4,54.08,Electronics,6,5,1,57.0,2,20,57.63,66.0,60.0,1
ORD27090,P036,2024-05-20,58,0,Zone-E,10,10.02,124,4,54.08,Electronics,0,5,0,57.71,2,21,57.33,55.0,53.0,1
ORD27091,P036,2024-05-21,53,0,Zone-E,10,6.87,124,4,54.08,Electronics,1,5,0,57.71,2,21,57.57,58.0,53.0,1
ORD27092,P036,2024-05-22,54,0,Zone-E,10,4.73,124,4,54.08,Electronics,2,5,0,57.71,2,21,57.7,53.0,54.0,1
ORD27093,P036,2024-05-23,54,0,Zone-E,10,16.19,124,4,54.08,Electronics,3,5,0,56.57,2,21,57.87,54.0,62.0,1
ORD27094,P036,2024-05-24,55,0,Zone-E,10,16.02,124,4,54.08,Electronics,4,5,0,56.43,2,21,58.03,54.0,56.0,1
ORD27095,P036,2024-05-25,67,0,Zone-E,10,14.94,124,4,54.08,Electronics,5,5,1,56.57,2,21,58.27,55.0,66.0,1
ORD27096,P036,2024-05-26,47,0,Zone-E,10,12.05,124,4,54.08,Electronics,6,5,1,55.43,2,21,57.93,67.0,55.0,1
ORD27097,P036,2024-05-27,61,0,Zone-E,10,13.34,124,4,54.08,Electronics,0,5,0,55.86,2,22,58.07,47.0,58.0,1
ORD27098,P036,2024-05-28,53,0,Zone-E,10,6.14,124,4,54.08,Electronics,1,5,0,55.86,2,22,57.6,61.0,53.0,1
ORD27099,P036,2024-05-29,53,0,Zone-E,10,15.98,124,4,54.08,Electronics,2,5,0,55.71,2,22,57.6,53.0,54.0,1
ORD27100,P036,2024-05-30,66,0,Zone-E,10,6.66,124,4,54.08,Electronics,3,5,0,57.43,2,22,57.83,53.0,54.0,1
ORD27101,P036,2024-05-31,51,0,Zone-E,10,13.97,124,4,54.08,Electronics,4,5,0,56.86,2,22,57.8,66.0,55.0,1
ORD27102,P036,2024-06-01,50,0,Zone-E,10,14.61,124,4,54.08,Electronics,5,6,1,54.43,2,22,57.37,51.0,67.0,1
ORD27103,P036,2024-06-02,66,0,Zone-E,10,8.34,124,4,54.08,Electronics,6,6,1,57.14,2,22,57.77,50.0,47.0,1
ORD27104,P036,2024-06-03,54,0,Zone-E,10,12.52,124,4,54.08,Electronics,0,6,0,56.14,2,23,57.47,66.0,61.0,1
ORD27105,P036,2024-06-04,50,0,Zone-E,10,11.67,124,4,54.08,Electronics,1,6,0,55.71,2,23,57.0,54.0,53.0,1
ORD27106,P036,2024-06-05,60,0,Zone-E,10,6.27,124,4,54.08,Electronics,2,6,0,56.71,2,23,57.3,50.0,53.0,1
ORD27107,P036,2024-06-06,52,0,Zone-E,10,10.35,124,4,54.08,Electronics,3,6,0,54.71,2,23,57.1,60.0,66.0,1
ORD27108,P036,2024-06-07,39,0,Zone-E,10,8.15,124,4,54.08,Electronics,4,6,0,53.0,2,23,56.27,52.0,51.0,1
ORD27109,P036,2024-06-08,64,0,Zone-E,10,6.08,124,4,54.08,Electronics,5,6,1,55.0,2,23,56.4,39.0,50.0,1
ORD27110,P036,2024-06-09,55,0,Zone-E,10,16.51,124,4,54.08,Electronics,6,6,1,53.43,2,23,56.37,64.0,66.0,1
ORD27111,P036,2024-06-10,43,0,Zone-E,10,16.61,124,4,54.08,Electronics,0,6,0,51.86,2,24,55.47,55.0,54.0,1
ORD27112,P036,2024-06-11,54,0,Zone-E,10,12.82,124,4,54.08,Electronics,1,6,0,52.43,2,24,55.27,43.0,50.0,1
ORD27113,P036,2024-06-12,53,0,Zone-E,10,10.87,124,4,54.08,Electronics,2,6,0,51.43,2,24,55.27,54.0,60.0,1
ORD27114,P036,2024-06-13,52,0,Zone-E,10,12.46,124,4,54.08,Electronics,3,6,0,51.43,2,24,55.23,53.0,52.0,1
ORD27115,P036,2024-06-14,45,0,Zone-E,10,14.12,124,4,54.08,Electronics,4,6,0,52.29,2,24,54.93,52.0,39.0,1
ORD27116,P036,2024-06-15,55,0,Zone-E,10,12.31,124,4,54.08,Electronics,5,6,1,51.0,2,24,54.7,45.0,64.0,1
ORD27117,P036,2024-06-16,48,0,Zone-E,10,4.81,124,4,54.08,Electronics,6,6,1,50.0,2,24,54.43,55.0,55.0,1
ORD27118,P036,2024-06-17,54,0,Zone-E,10,5.2,124,4,54.08,Electronics,0,6,0,51.57,2,25,54.03,48.0,43.0,1
ORD27119,P036,2024-06-18,45,0,Zone-E,10,9.25,124,4,54.08,Electronics,1,6,0,50.29,2,25,53.7,54.0,54.0,1
ORD27120,P036,2024-06-19,45,0,Zone-E,10,17.67,124,4,54.08,Electronics,2,6,0,49.14,2,25,53.27,45.0,53.0,1
ORD27121,P036,2024-06-20,46,0,Zone-E,10,9.98,124,4,54.08,Electronics,3,6,0,48.29,2,25,53.03,45.0,52.0,1
ORD27122,P036,2024-06-21,47,0,Zone-E,10,5.47,124,4,54.08,Electronics,4,6,0,48.57,2,25,52.8,46.0,45.0,1
ORD27123,P036,2024-06-22,48,0,Zone-E,10,13.35,124,4,54.08,Electronics,5,6,1,47.57,2,25,52.6,47.0,55.0,1
ORD27124,P036,2024-06-23,63,0,Zone-E,10,4.94,124,4,54.08,Electronics,6,6,1,49.71,2,25,52.87,48.0,48.0,1
ORD27125,P036,2024-06-24,43,0,Zone-E,10,17.29,124,4,54.08,Electronics,0,6,0,48.14,2,26,52.07,63.0,54.0,1
ORD27126,P036,2024-06-25,51,0,Zone-E,10,13.31,124,4,54.08,Electronics,1,6,0,49.0,2,26,52.2,43.0,45.0,1
ORD27127,P036,2024-06-26,49,0,Zone-E,10,4.65,124,4,54.08,Electronics,2,6,0,49.57,2,26,51.8,51.0,45.0,1
ORD27128,P036,2024-06-27,44,0,Zone-E,10,14.4,124,4,54.08,Electronics,3,6,0,49.29,2,26,51.5,49.0,46.0,1
ORD27129,P036,2024-06-28,45,0,Zone-E,10,6.27,124,4,54.08,Electronics,4,6,0,49.0,2,26,51.23,44.0,47.0,1
ORD27130,P036,2024-06-29,50,0,Zone-E,10,6.92,124,4,54.08,Electronics,5,6,1,49.29,2,26,50.7,45.0,48.0,1
ORD27131,P036,2024-06-30,48,0,Zone-E,10,12.66,124,4,54.08,Electronics,6,6,1,47.14,2,26,50.6,50.0,63.0,1
ORD27132,P036,2024-07-01,45,0,Zone-E,10,11.94,124,4,54.08,Electronics,0,7,0,47.43,3,27,50.43,48.0,43.0,1
ORD27133,P036,2024-07-02,55,0,Zone-E,10,17.61,124,4,54.08,Electronics,1,7,0,48.0,3,27,50.07,45.0,51.0,1
ORD27134,P036,2024-07-03,43,0,Zone-E,10,9.42,124,4,54.08,Electronics,2,7,0,47.14,3,27,49.7,55.0,49.0,1
ORD27135,P036,2024-07-04,47,0,Zone-E,10,12.35,124,4,54.08,Electronics,3,7,0,47.57,3,27,49.6,43.0,44.0,1
ORD27136,P036,2024-07-05,44,0,Zone-E,10,11.47,124,4,54.08,Electronics,4,7,0,47.43,3,27,49.07,47.0,45.0,1
ORD27137,P036,2024-07-06,59,0,Zone-E,10,5.51,124,4,54.08,Electronics,5,7,1,48.71,3,27,49.3,44.0,50.0,1
ORD27138,P036,2024-07-07,58,0,Zone-E,10,16.07,124,4,54.08,Electronics,6,7,1,50.14,3,27,49.93,59.0,48.0,1
ORD27139,P036,2024-07-08,40,0,Zone-E,10,6.91,124,4,54.08,Electronics,0,7,0,49.43,3,28,49.13,58.0,45.0,1
ORD27140,P036,2024-07-09,48,0,Zone-E,10,4.54,124,4,54.08,Electronics,1,7,0,48.43,3,28,48.9,40.0,55.0,1
ORD27141,P036,2024-07-10,52,0,Zone-E,10,17.76,124,4,54.08,Electronics,2,7,0,49.71,3,28,49.2,48.0,43.0,1
ORD27142,P036,2024-07-11,38,0,Zone-E,10,17.01,124,4,54.08,Electronics,3,7,0,48.43,3,28,48.67,52.0,47.0,1
ORD27143,P036,2024-07-12,44,0,Zone-E,10,11.11,124,4,54.08,Electronics,4,7,0,48.43,3,28,48.37,38.0,44.0,1
ORD27144,P036,2024-07-13,50,0,Zone-E,10,13.17,124,4,54.08,Electronics,5,7,1,47.14,3,28,48.3,44.0,59.0,1
ORD27145,P036,2024-07-14,55,0,Zone-E,10,13.47,124,4,54.08,Electronics,6,7,1,46.71,3,28,48.63,50.0,58.0,1
ORD27146,P036,2024-07-15,46,0,Zone-E,10,17.38,124,4,54.08,Electronics,0,7,0,47.57,3,29,48.33,55.0,40.0,1
ORD27147,P036,2024-07-16,48,0,Zone-E,10,12.48,124,4,54.08,Electronics,1,7,0,47.57,3,29,48.33,46.0,48.0,1
ORD27148,P036,2024-07-17,39,0,Zone-E,10,13.55,124,4,54.08,Electronics,2,7,0,45.71,3,29,47.83,48.0,52.0,1
ORD27149,P036,2024-07-18,47,0,Zone-E,10,16.4,124,4,54.08,Electronics,3,7,0,47.0,3,29,47.9,39.0,38.0,1
ORD27150,P036,2024-07-19,38,0,Zone-E,10,6.62,124,4,54.08,Electronics,4,7,0,46.14,3,29,47.67,47.0,44.0,1
ORD27151,P036,2024-07-20,49,0,Zone-E,10,5.52,124,4,54.08,Electronics,5,7,1,46.0,3,29,47.77,38.0,50.0,1
ORD27152,P036,2024-07-21,47,0,Zone-E,10,16.64,124,4,54.08,Electronics,6,7,1,44.86,3,29,47.77,49.0,55.0,1
ORD27153,P036,2024-07-22,48,0,Zone-E,10,5.53,124,4,54.08,Electronics,0,7,0,45.14,3,30,47.77,47.0,46.0,1
ORD27154,P036,2024-07-23,44,0,Zone-E,10,12.07,124,4,54.08,Electronics,1,7,0,44.57,3,30,47.13,48.0,48.0,1
ORD27155,P036,2024-07-24,55,0,Zone-E,10,8.17,124,4,54.08,Electronics,2,7,0,46.86,3,30,47.53,44.0,39.0,1
ORD27156,P036,2024-07-25,44,0,Zone-E,10,4.92,124,4,54.08,Electronics,3,7,0,46.43,3,30,47.3,55.0,47.0,1
ORD27157,P036,2024-07-26,56,0,Zone-E,10,17.91,124,4,54.08,Electronics,4,7,0,49.0,3,30,47.53,44.0,38.0,1
ORD27158,P036,2024-07-27,47,0,Zone-E,10,15.39,124,4,54.08,Electronics,5,7,1,48.71,3,30,47.63,56.0,49.0,1
ORD27159,P036,2024-07-28,47,0,Zone-E,10,15.35,124,4,54.08,Electronics,6,7,1,48.71,3,30,47.7,47.0,47.0,1
ORD27160,P036,2024-07-29,41,0,Zone-E,10,14.41,124,4,54.08,Electronics,0,7,0,47.71,3,31,47.4,47.0,48.0,1
ORD27161,P036,2024-07-30,40,0,Zone-E,10,4.58,124,4,54.08,Electronics,1,7,0,47.14,3,31,47.13,41.0,44.0,1
ORD27162,P036,2024-07-31,44,0,Zone-E,10,9.68,124,4,54.08,Electronics,2,7,0,45.57,3,31,47.1,40.0,55.0,1
ORD27163,P036,2024-08-01,37,0,Zone-E,10,7.92,124,4,54.08,Electronics,3,8,0,44.57,3,31,46.5,44.0,44.0,1
ORD27164,P036,2024-08-02,37,0,Zone-E,10,12.34,124,4,54.08,Electronics,4,8,0,41.86,3,31,46.3,37.0,56.0,1
ORD27165,P036,2024-08-03,44,0,Zone-E,10,16.03,124,4,54.08,Electronics,5,8,1,41.43,3,31,46.2,37.0,47.0,1
ORD27166,P036,2024-08-04,49,0,Zone-E,10,13.13,124,4,54.08,Electronics,6,8,1,41.71,3,31,46.37,44.0,47.0,1
ORD27167,P036,2024-08-05,54,0,Zone-E,10,14.55,124,4,54.08,Electronics,0,8,0,43.57,3,32,46.2,49.0,41.0,1
ORD27168,P036,2024-08-06,41,0,Zone-E,10,15.29,124,4,54.08,Electronics,1,8,0,43.71,3,32,45.63,54.0,40.0,1
ORD27169,P036,2024-08-07,40,0,Zone-E,10,7.61,124,4,54.08,Electronics,2,8,0,43.14,3,32,45.63,41.0,44.0,1
ORD27170,P036,2024-08-08,39,0,Zone-E,10,10.29,124,4,54.08,Electronics,3,8,0,43.43,3,32,45.33,40.0,37.0,1
ORD27171,P036,2024-08-09,45,0,Zone-E,10,6.66,124,4,54.08,Electronics,4,8,0,44.57,3,32,45.1,39.0,37.0,1
ORD27172,P036,2024-08-10,51,0,Zone-E,10,16.2,124,4,54.08,Electronics,5,8,1,45.57,3,32,45.53,45.0,44.0,1
ORD27173,P036,2024-08-11,44,0,Zone-E,10,11.59,124,4,54.08,Electronics,6,8,1,44.86,3,32,45.53,51.0,49.0,1
ORD27174,P036,2024-08-12,39,0,Zone-E,10,10.89,124,4,54.08,Electronics,0,8,0,42.71,3,33,45.17,44.0,54.0,1
ORD27175,P036,2024-08-13,46,0,Zone-E,10,12.49,124,4,54.08,Electronics,1,8,0,43.43,3,33,44.87,39.0,41.0,1
ORD27176,P036,2024-08-14,36,0,Zone-E,10,7.95,124,4,54.08,Electronics,2,8,0,42.86,3,33,44.53,46.0,40.0,1
ORD27177,P036,2024-08-15,35,0,Zone-E,10,5.97,124,4,54.08,Electronics,3,8,0,42.29,3,33,44.1,36.0,39.0,1
ORD27178,P036,2024-08-16,27,0,Zone-E,10,17.85,124,4,54.08,Electronics,4,8,0,39.71,3,33,43.7,35.0,45.0,1
ORD27179,P036,2024-08-17,49,0,Zone-E,10,11.85,124,4,54.08,Electronics,5,8,1,39.43,3,33,43.77,27.0,51.0,1
ORD27180,P036,2024-08-18,50,0,Zone-E,10,11.05,124,4,54.08,Electronics,6,8,1,40.29,3,33,44.17,49.0,44.0,1
ORD27181,P036,2024-08-19,42,0,Zone-E,10,7.56,124,4,54.08,Electronics,0,8,0,40.71,3,34,43.93,50.0,39.0,1
ORD27182,P036,2024-08-20,35,0,Zone-E,10,6.79,124,4,54.08,Electronics,1,8,0,39.14,3,34,43.53,42.0,46.0,1
ORD27183,P036,2024-08-21,45,0,Zone-E,10,13.91,124,4,54.08,Electronics,2,8,0,40.43,3,34,43.43,35.0,36.0,1
ORD27184,P036,2024-08-22,41,0,Zone-E,10,11.32,124,4,54.08,Electronics,3,8,0,41.29,3,34,43.33,45.0,35.0,1
ORD27185,P036,2024-08-23,41,0,Zone-E,10,4.85,124,4,54.08,Electronics,4,8,0,43.29,3,34,42.87,41.0,27.0,1
ORD27186,P036,2024-08-24,55,0,Zone-E,10,12.0,124,4,54.08,Electronics,5,8,1,44.14,3,34,43.23,41.0,49.0,1
ORD27187,P036,2024-08-25,29,0,Zone-E,10,11.17,124,4,54.08,Electronics,6,8,1,41.14,3,34,42.33,55.0,50.0,1
ORD27188,P036,2024-08-26,40,0,Zone-E,10,14.65,124,4,54.08,Electronics,0,8,0,40.86,3,35,42.1,29.0,42.0,1
ORD27189,P036,2024-08-27,37,0,Zone-E,10,9.52,124,4,54.08,Electronics,1,8,0,41.14,3,35,41.77,40.0,35.0,1
ORD27190,P036,2024-08-28,39,0,Zone-E,10,17.32,124,4,54.08,Electronics,2,8,0,40.29,3,35,41.7,37.0,45.0,1
ORD27191,P036,2024-08-29,33,0,Zone-E,10,17.22,124,4,54.08,Electronics,3,8,0,39.14,3,35,41.47,39.0,41.0,1
ORD27192,P036,2024-08-30,38,0,Zone-E,10,9.95,124,4,54.08,Electronics,4,8,0,38.71,3,35,41.27,33.0,41.0,1
ORD27193,P036,2024-08-31,39,0,Zone-E,10,13.43,124,4,54.08,Electronics,5,8,1,36.43,3,35,41.33,38.0,55.0,1
ORD27194,P036,2024-09-01,50,0,Zone-E,10,12.16,124,4,54.08,Electronics,6,9,1,39.43,3,35,41.77,39.0,29.0,1
ORD27195,P036,2024-09-02,33,0,Zone-E,10,15.73,124,4,54.08,Electronics,0,9,0,38.43,3,36,41.4,50.0,40.0,1
ORD27196,P036,2024-09-03,28,0,Zone-E,10,9.69,124,4,54.08,Electronics,1,9,0,37.14,3,36,40.7,33.0,37.0,1
ORD27197,P036,2024-09-04,37,0,Zone-E,10,13.64,124,4,54.08,Electronics,2,9,0,36.86,3,36,40.13,28.0,39.0,1
ORD27198,P036,2024-09-05,37,0,Zone-E,10,13.31,124,4,54.08,Electronics,3,9,0,37.43,3,36,40.0,37.0,33.0,1
ORD27199,P036,2024-09-06,36,0,Zone-E,10,13.76,124,4,54.08,Electronics,4,9,0,37.14,3,36,39.87,37.0,38.0,1
ORD27200,P036,2024-09-07,42,0,Zone-E,10,17.25,124,4,54.08,Electronics,5,9,1,37.57,3,36,39.97,36.0,39.0,1
ORD27201,P036,2024-09-08,51,0,Zone-E,10,8.25,124,4,54.08,Electronics,6,9,1,37.71,3,36,40.17,42.0,50.0,1
ORD27202,P036,2024-09-09,38,0,Zone-E,10,5.36,124,4,54.08,Electronics,0,9,0,38.43,3,37,39.73,51.0,33.0,1
ORD27203,P036,2024-09-10,40,0,Zone-E,10,15.74,124,4,54.08,Electronics,1,9,0,40.14,3,37,39.6,38.0,28.0,1
ORD27204,P036,2024-09-11,48,0,Zone-E,10,7.27,124,4,54.08,Electronics,2,9,0,41.71,3,37,39.9,40.0,37.0,1
ORD27205,P036,2024-09-12,32,0,Zone-E,10,5.85,124,4,54.08,Electronics,3,9,0,41.0,3,37,39.43,48.0,37.0,1
ORD27206,P036,2024-09-13,30,0,Zone-E,10,14.06,124,4,54.08,Electronics,4,9,0,40.14,3,37,39.23,32.0,36.0,1
ORD27207,P036,2024-09-14,49,0,Zone-E,10,7.07,124,4,54.08,Electronics,5,9,1,41.14,3,37,39.7,30.0,42.0,1
ORD27208,P036,2024-09-15,43,0,Zone-E,10,9.85,124,4,54.08,Electronics,6,9,1,40.0,3,37,40.23,49.0,51.0,1
ORD27209,P036,2024-09-16,37,0,Zone-E,10,12.4,124,4,54.08,Electronics,0,9,0,39.86,3,38,39.83,43.0,38.0,1
ORD27210,P036,2024-09-17,27,0,Zone-E,10,9.63,124,4,54.08,Electronics,1,9,0,38.0,3,38,39.07,37.0,40.0,1
ORD27211,P036,2024-09-18,31,0,Zone-E,10,16.38,124,4,54.08,Electronics,2,9,0,35.57,3,38,38.7,27.0,48.0,1
ORD27212,P036,2024-09-19,41,0,Zone-E,10,11.44,124,4,54.08,Electronics,3,9,0,36.86,3,38,38.9,31.0,32.0,1
ORD27213,P036,2024-09-20,43,0,Zone-E,10,13.92,124,4,54.08,Electronics,4,9,0,38.71,3,38,38.83,41.0,30.0,1
ORD27214,P036,2024-09-21,39,0,Zone-E,10,6.86,124,4,54.08,Electronics,5,9,1,37.29,3,38,38.77,43.0,49.0,1
ORD27215,P036,2024-09-22,41,0,Zone-E,10,12.4,124,4,54.08,Electronics,6,9,1,37.0,3,38,38.77,39.0,43.0,1
ORD27216,P036,2024-09-23,42,0,Zone-E,10,14.27,124,4,54.08,Electronics,0,9,0,37.71,3,39,38.33,41.0,37.0,1
ORD27217,P036,2024-09-24,35,0,Zone-E,10,11.7,124,4,54.08,Electronics,1,9,0,38.86,3,39,38.53,42.0,27.0,1
