txn_id,product_id,plant_code,date,txn_type,quantity,direction,unit_cost,total_cost,carrier,reference_order
TXN_00013922,PROD_1701112,PLANT06,2024-10-04,SHIPMENT,3876,OUT,344.92,624930.54,V010_CARRIER,ORD1446208
TXN_00013923,PROD_1701452,PLANT11,2024-08-29,SHIPMENT,2111,OUT,334.09,697859.84,V003_CARRIER,ORD1446506
TXN_00013924,PROD_1700355,PLANT17,2024-03-21,SHIPMENT,3220,OUT,282.11,637347.44,V010_CARRIER,ORD1436785
TXN_00013925,PROD_1701112,PLANT06,2023-06-21,TRANSFER,3870,OUT,246.41,994254.46,,
TXN_00013926,PROD_1700132,PLANT04,2024-12-20,TRANSFER,383,OUT,118.78,118842.77,,
TXN_00013927,PROD_1701731,PLANT01,2024-07-25,RECEIPT,2751,IN,271.11,717497.26,,
TXN_00013928,PROD_1701257,PLANT17,2024-03-09,SHIPMENT,1942,OUT,39.3,84145.34,V010_CARRIER,ORD1401191
TXN_00013929,PROD_1700900,PLANT15,2024-09-18,RETURN,3518,IN,41.63,345260.81,,
TXN_00013930,PROD_1701304,PLANT06,2023-09-17,RECEIPT,2857,IN,20.28,917452.4,,
TXN_00013931,PROD_1701304,PLANT19,2023-11-08,TRANSFER,2255,OUT,434.84,444757.8,,
TXN_00013932,PROD_1701473,PLANT14,2023-10-19,ADJUSTMENT,2629,OUT,222.54,524080.29,,
TXN_00013933,PROD_1700217,PLANT15,2024-12-02,ADJUSTMENT,282,OUT,473.9,46302.5,,
TXN_00013934,PROD_1700131,PLANT04,2023-02-21,SHIPMENT,4523,OUT,236.63,352579.46,V014_CARRIER,ORD1427638
TXN_00013935,PROD_1700390,PLANT11,2024-07-11,SHIPMENT,129,OUT,394.14,8393.38,V008_CARRIER,ORD1441299
TXN_00013936,PROD_1700917,PLANT10,2023-05-04,SHIPMENT,4779,OUT,353.61,574249.34,V007_CARRIER,ORD1443189
TXN_00013937,PROD_1700390,PLANT11,2024-05-12,SHIPMENT,4862,OUT,288.77,1609825.44,V001_CARRIER,ORD1404362
TXN_00013938,PROD_1700187,PLANT05,2023-06-05,SHIPMENT,688,OUT,144.04,291533.59,V009_CARRIER,ORD1403781
TXN_00013939,PROD_1700903,PLANT03,2024-05-23,TRANSFER,3946,OUT,162.48,210197.19,,
TXN_00013940,PROD_1700355,PLANT17,2023-04-09,SHIPMENT,4588,OUT,145.9,2219823.82,V002_CARRIER,ORD1413498
TXN_00013941,PROD_1701422,PLANT19,2023-06-07,RETURN,708,IN,218.59,79281.34,,
TXN_00013942,PROD_1700390,PLANT11,2024-02-10,TRANSFER,2589,OUT,405.69,1119577.08,,
TXN_00013943,PROD_1700132,PLANT19,2024-05-30,TRANSFER,3020,OUT,445.06,1076242.88,,
TXN_00013944,PROD_1700390,PLANT11,2024-01-24,TRANSFER,4810,OUT,320.79,1468338.71,,
TXN_00013945,PROD_1700763,PLANT12,2024-10-30,SHIPMENT,2214,OUT,83.03,1066774.13,V006_CARRIER,ORD1433417
TXN_00013946,PROD_1700763,PLANT12,2023-10-20,ADJUSTMENT,3886,OUT,119.91,1473125.06,,
TXN_00013947,PROD_1701304,PLANT19,2024-09-11,RETURN,438,IN,179.14,151572.5,,
TXN_00013948,PROD_1701422,PLANT17,2024-01-09,SHIPMENT,869,OUT,440.65,179225.26,V008_CARRIER,ORD1416849
TXN_00013949,PROD_1700491,PLANT12,2023-08-05,ADJUSTMENT,1,OUT,434.88,267.64,,
TXN_00013950,PROD_1700137,PLANT12,2023-05-07,ADJUSTMENT,165,OUT,497.74,81302.52,,
TXN_00013951,PROD_1701002,PLANT08,2024-10-01,RECEIPT,954,IN,292.93,10388.51,,
TXN_00013952,PROD_1701452,PLANT11,2023-04-13,RETURN,4570,IN,461.1,311460.2,,
TXN_00013953,PROD_1701053,PLANT09,2023-09-10,TRANSFER,845,OUT,461.53,311763.76,,
TXN_00013954,PROD_1701053,PLANT11,2024-02-03,ADJUSTMENT,2512,OUT,411.31,1049846.05,,
TXN_00013955,PROD_1701805,PLANT01,2024-03-29,RECEIPT,856,IN,1.57,219061.86,,
TXN_00013956,PROD_1700478,PLANT06,2024-04-28,TRANSFER,2253,OUT,128.9,842541.33,,
TXN_00013957,PROD_1701452,PLANT11,2024-12-08,TRANSFER,2112,OUT,28.58,906633.58,,
TXN_00013958,PROD_1701304,PLANT14,2024-09-22,RETURN,1625,IN,390.21,15778.24,,
TXN_00013959,PROD_1700763,PLANT12,2023-11-25,RECEIPT,647,IN,454.57,243006.22,,
TXN_00013960,PROD_1701422,PLANT17,2023-02-28,RETURN,418,IN,3.95,198361.8,,
TXN_00013961,PROD_1700900,PLANT08,2023-01-21,RECEIPT,1780,IN,278.22,136776.38,,
TXN_00013962,PROD_1701257,PLANT12,2023-03-11,SHIPMENT,1964,OUT,453.25,712560.77,V007_CARRIER,ORD1404436
TXN_00013963,PROD_1701925,PLANT18,2023-11-07,RETURN,302,IN,380.37,102579.16,,
TXN_00013964,PROD_1701815,PLANT11,2024-02-03,ADJUSTMENT,3999,OUT,397.42,479312.07,,
TXN_00013965,PROD_1700833,PLANT04,2024-01-16,SHIPMENT,4877,OUT,439.32,2329627.28,V012_CARRIER,ORD1424674
TXN_00013966,PROD_1700132,PLANT19,2023-04-01,TRANSFER,2781,OUT,470.02,203715.6,,
TXN_00013967,PROD_1700215,PLANT15,2023-11-08,RECEIPT,3324,IN,130.0,520131.64,,
TXN_00013968,PROD_1700110,PLANT14,2023-03-03,ADJUSTMENT,1606,OUT,148.71,616161.4,,
TXN_00013969,PROD_1700619,PLANT20,2024-12-28,ADJUSTMENT,1302,OUT,114.09,2596.08,,
TXN_00013970,PROD_1701397,PLANT04,2023-09-05,TRANSFER,4159,OUT,478.8,1240293.01,,
TXN_00013971,PROD_1700215,PLANT16,2024-06-16,ADJUSTMENT,3433,OUT,197.37,760374.57,,
TXN_00013972,PROD_1700137,PLANT12,2024-01-08,RECEIPT,2358,IN,230.75,850709.0,,
TXN_00013973,PROD_1700704,PLANT15,2023-05-18,TRANSFER,729,OUT,251.73,50620.48,,
TXN_00013974,PROD_1700137,PLANT12,2024-03-14,RECEIPT,786,IN,149.54,367446.08,,
TXN_00013975,PROD_1700704,PLANT04,2024-07-25,ADJUSTMENT,3586,OUT,189.42,1760406.97,,
TXN_00013976,PROD_1700897,PLANT13,2023-08-30,TRANSFER,4369,OUT,100.23,737945.5,,
TXN_00013977,PROD_1700436,PLANT17,2023-07-13,SHIPMENT,459,OUT,233.45,144083.1,V014_CARRIER,ORD1412212
TXN_00013978,PROD_1701304,PLANT19,2024-08-12,ADJUSTMENT,4054,OUT,482.06,2000735.18,,
TXN_00013979,PROD_1701053,PLANT09,2023-08-09,RETURN,203,IN,472.49,62125.54,,
TXN_00013980,PROD_1700131,PLANT04,2024-03-06,RETURN,2169,IN,235.35,134023.95,,
TXN_00013981,PROD_1700917,PLANT10,2023-08-01,RETURN,3158,IN,15.94,645045.48,,
TXN_00013982,PROD_1700187,PLANT02,2023-01-07,TRANSFER,1412,OUT,368.61,70150.47,,
TXN_00013983,PROD_1701397,PLANT19,2023-01-24,ADJUSTMENT,1295,OUT,147.75,66945.02,,
TXN_00013984,PROD_1701422,PLANT17,2023-02-03,RETURN,418,IN,356.34,112844.32,,
TXN_00013985,PROD_1700352,PLANT16,2023-01-30,SHIPMENT,1413,OUT,203.95,650405.52,V011_CARRIER,ORD1416197
TXN_00013986,PROD_1700401,PLANT12,2024-01-07,RECEIPT,2750,IN,371.76,1353929.75,,
TXN_00013987,PROD_1700826,PLANT03,2023-01-25,RECEIPT,2549,IN,284.87,752155.24,,
TXN_00013988,PROD_1701452,PLANT11,2024-01-22,ADJUSTMENT,1696,OUT,445.07,793151.01,,
TXN_00013989,PROD_1701005,PLANT03,2023-10-26,SHIPMENT,488,OUT,439.66,228164.45,V007_CARRIER,ORD1428011
TXN_00013990,PROD_1701257,PLANT18,2023-04-20,ADJUSTMENT,241,OUT,123.68,114406.36,,
TXN_00013991,PROD_1700355,PLANT17,2024-01-27,TRANSFER,1093,OUT,247.38,385263.4,,
TXN_00013992,PROD_1700137,PLANT12,2024-08-05,ADJUSTMENT,3902,OUT,371.6,1942475.23,,
TXN_00013993,PROD_1701953,PLANT18,2023-09-05,SHIPMENT,535,OUT,21.78,194437.1,V015_CARRIER,ORD1422347
TXN_00013994,PROD_1700132,PLANT04,2024-05-02,RETURN,2555,IN,467.79,895106.44,,
TXN_00013995,PROD_1701005,PLANT02,2024-06-09,ADJUSTMENT,32,OUT,394.44,9871.24,,
TXN_00013996,PROD_1701422,PLANT19,2024-04-05,TRANSFER,1671,OUT,306.13,208088.62,,
TXN_00013997,PROD_1701452,PLANT11,2024-06-03,SHIPMENT,2331,OUT,110.71,757932.81,V013_CARRIER,ORD1406184
TXN_00013998,PROD_1700833,PLANT04,2023-05-05,TRANSFER,1314,OUT,24.5,406969.18,,
TXN_00013999,PROD_1700826,PLANT13,2024-02-19,RECEIPT,852,IN,187.16,401765.0,,
TXN_00014000,PROD_1701473,PLANT14,2024-07-29,RETURN,2216,IN,488.11,924038.76,,
TXN_00014001,PROD_1701257,PLANT17,2023-03-18,TRANSFER,361,OUT,15.33,92173.45,,
TXN_00014002,PROD_1700619,PLANT05,2023-11-06,TRANSFER,4481,OUT,488.27,1794616.52,,
TXN_00014003,PROD_1701002,PLANT08,2024-07-18,RETURN,1320,IN,50.67,60705.93,,
TXN_00014004,PROD_1701397,PLANT15,2023-06-02,RETURN,1022,IN,496.48,441355.82,,
TXN_00014005,PROD_1700491,PLANT12,2023-09-22,RECEIPT,2481,IN,45.96,1140732.88,,
TXN_00014006,PROD_1700137,PLANT12,2024-01-19,ADJUSTMENT,2060,OUT,6.09,485728.34,,
TXN_00014007,PROD_1700619,PLANT08,2023-05-07,TRANSFER,3721,OUT,202.12,605199.29,,
TXN_00014008,PROD_1700436,PLANT16,2023-03-21,RETURN,2060,IN,211.06,988991.95,,
TXN_00014009,PROD_1700704,PLANT04,2023-03-01,ADJUSTMENT,3141,OUT,426.87,468642.79,,
TXN_00014010,PROD_1700900,PLANT08,2023-09-10,SHIPMENT,3449,OUT,294.57,1246209.55,V002_CARRIER,ORD1416595
TXN_00014011,PROD_1701925,PLANT17,2024-11-08,RETURN,1444,IN,474.54,385996.29,,
TXN_00014012,PROD_1701397,PLANT04,2023-11-30,SHIPMENT,2361,OUT,207.38,956507.83,V012_CARRIER,ORD1448450
TXN_00014013,PROD_1701304,PLANT14,2024-05-06,TRANSFER,1011,OUT,86.89,450391.75,,
TXN_00014014,PROD_1700355,PLANT17,2024-08-19,ADJUSTMENT,3386,OUT,435.48,1254871.48,,
TXN_00014015,PROD_1701304,PLANT01,2023-12-02,ADJUSTMENT,4838,OUT,196.15,260312.91,,
TXN_00014016,PROD_1700900,PLANT08,2023-01-03,RECEIPT,552,IN,496.13,213509.82,,
TXN_00014017,PROD_1700355,PLANT17,2024-09-13,RECEIPT,1555,IN,275.06,729607.26,,
TXN_00014018,PROD_1701422,PLANT03,2024-09-29,RETURN,3711,IN,219.11,15173.65,,
TXN_00014019,PROD_1701304,PLANT19,2023-08-21,ADJUSTMENT,2780,OUT,10.28,564941.03,,
TXN_00014020,PROD_1700763,PLANT15,2023-01-09,TRANSFER,1353,OUT,75.41,188158.84,,
TXN_00014021,PROD_1701925,PLANT09,2023-01-16,TRANSFER,1435,OUT,212.7,342251.39,,
TXN_00014022,PROD_1700742,PLANT19,2023-07-20,SHIPMENT,2681,OUT,484.71,137580.26,V008_CARRIER,ORD1439088
TXN_00014023,PROD_1701422,PLANT17,2023-05-13,TRANSFER,41,OUT,354.83,7583.93,,
TXN_00014024,PROD_1700187,PLANT05,2024-10-03,RETURN,59,IN,442.52,23541.6,,
TXN_00014025,PROD_1701473,PLANT09,2023-01-13,RETURN,4472,IN,81.72,113489.74,,
TXN_00014026,PROD_1700214,PLANT10,2024-11-13,ADJUSTMENT,241,OUT,423.64,120108.72,,
TXN_00014027,PROD_1700355,PLANT17,2023-01-01,TRANSFER,4318,OUT,100.34,1320088.37,,
TXN_00014028,PROD_1700217,PLANT11,2024-09-19,SHIPMENT,1003,OUT,159.89,425149.06,V003_CARRIER,ORD1419634
TXN_00014029,PROD_1700132,PLANT04,2023-03-09,ADJUSTMENT,200,OUT,198.08,62677.78,,
TXN_00014030,PROD_1700700,PLANT15,2024-02-14,RETURN,1792,IN,304.29,343996.28,,
TXN_00014031,PROD_1700704,PLANT04,2023-02-05,RECEIPT,4586,IN,455.31,1968171.11,,
TXN_00014032,PROD_1701002,PLANT08,2023-11-30,RETURN,1504,IN,190.58,60504.78,,
TXN_00014033,PROD_1700401,PLANT01,2024-04-30,RETURN,3624,IN,64.15,644254.62,,
TXN_00014034,PROD_1700826,PLANT13,2023-10-07,TRANSFER,2626,OUT,484.83,233558.62,,
TXN_00014035,PROD_1701002,PLANT08,2023-10-23,RECEIPT,3302,IN,87.01,455253.32,,
TXN_00014036,PROD_1700897,PLANT13,2024-04-09,RETURN,146,IN,110.36,51377.16,,
TXN_00014037,PROD_1700917,PLANT03,2023-02-26,RECEIPT,1677,IN,82.68,541683.17,,
TXN_00014038,PROD_1700763,PLANT15,2023-03-02,TRANSFER,1061,OUT,324.53,493031.38,,
TXN_00014039,PROD_1700704,PLANT04,2024-11-20,TRANSFER,2121,OUT,16.17,71006.74,,
TXN_00014040,PROD_1700390,PLANT11,2023-12-14,RETURN,775,IN,216.07,98882.33,,
TXN_00014041,PROD_1701304,PLANT01,2023-11-24,RETURN,4151,IN,280.14,2069719.72,,
TXN_00014042,PROD_1701237,PLANT07,2023-01-21,TRANSFER,2577,OUT,147.35,749929.14,,
TXN_00014043,PROD_1700217,PLANT08,2024-02-17,TRANSFER,4749,OUT,129.19,1832426.08,,
TXN_00014044,PROD_1701053,PLANT09,2024-11-03,SHIPMENT,3623,OUT,264.3,906120.12,V003_CARRIER,ORD1438557
TXN_00014045,PROD_1700562,PLANT07,2023-06-13,RETURN,2447,IN,67.52,105679.01,,
TXN_00014046,PROD_1701005,PLANT03,2023-07-12,RECEIPT,307,IN,347.0,84298.18,,
TXN_00014047,PROD_1700700,PLANT15,2024-07-13,RECEIPT,3140,IN,198.65,167685.57,,
TXN_00014048,PROD_1700763,PLANT12,2023-07-13,SHIPMENT,3694,OUT,259.65,572982.79,V010_CARRIER,ORD1444980
TXN_00014049,PROD_1700215,PLANT18,2024-03-06,ADJUSTMENT,4974,OUT,318.76,1763192.6,,
TXN_00014050,PROD_1701953,PLANT18,2024-04-20,SHIPMENT,670,OUT,6.19,109959.29,V003_CARRIER,ORD1442690
TXN_00014051,PROD_1701135,PLANT18,2024-11-03,RECEIPT,3262,IN,298.74,1021086.34,,
TXN_00014052,PROD_1700217,PLANT08,2023-03-03,RECEIPT,4676,IN,36.61,264417.38,,
TXN_00014053,PROD_1700897,PLANT13,2024-12-25,RECEIPT,1439,IN,120.24,30708.51,,
TXN_00014054,PROD_1700491,PLANT12,2023-12-31,TRANSFER,2407,OUT,302.09,70627.45,,
TXN_00014055,PROD_1701257,PLANT17,2023-04-28,ADJUSTMENT,724,OUT,226.74,172370.81,,
TXN_00014056,PROD_1701815,PLANT11,2023-02-26,RECEIPT,1121,IN,32.78,241927.96,,
TXN_00014057,PROD_1700704,PLANT15,2024-09-11,RECEIPT,1794,IN,392.14,732357.61,,
TXN_00014058,PROD_1700137,PLANT12,2024-01-13,RECEIPT,221,IN,305.94,20831.94,,
TXN_00014059,PROD_1700132,PLANT01,2024-10-12,RECEIPT,1813,IN,284.77,283352.88,,
TXN_00014060,PROD_1700456,PLANT03,2024-01-04,RETURN,986,IN,110.64,151230.12,,
TXN_00014061,PROD_1700355,PLANT17,2023-08-09,RECEIPT,67,IN,25.46,24715.09,,
TXN_00014062,PROD_1701422,PLANT17,2024-07-19,RECEIPT,4347,IN,344.7,1951327.9,,
TXN_00014063,PROD_1701237,PLANT07,2023-09-12,TRANSFER,197,OUT,283.03,22824.36,,
TXN_00014064,PROD_1700137,PLANT12,2023-04-15,RETURN,492,IN,274.13,78483.44,,
TXN_00014065,PROD_1700791,PLANT04,2023-04-10,SHIPMENT,3941,OUT,134.85,1796923.82,V011_CARRIER,ORD1423123
TXN_00014066,PROD_1700390,PLANT11,2023-01-01,RECEIPT,4488,IN,362.32,1782910.13,,
TXN_00014067,PROD_1700215,PLANT18,2024-09-08,ADJUSTMENT,1291,OUT,138.51,514025.13,,
TXN_00014068,PROD_1700917,PLANT03,2023-09-27,TRANSFER,1419,OUT,386.75,10642.1,,
TXN_00014069,PROD_1700700,PLANT15,2024-09-02,RECEIPT,3847,IN,314.81,1611877.03,,
TXN_00014070,PROD_1700704,PLANT15,2023-08-05,RETURN,266,IN,433.94,116534.79,,
TXN_00014071,PROD_1701731,PLANT01,2024-02-16,ADJUSTMENT,3300,OUT,99.54,530507.39,,
TXN_00014072,PROD_1700187,PLANT05,2023-03-05,RETURN,1549,IN,128.67,434100.04,,
TXN_00014073,PROD_1700217,PLANT15,2024-09-30,ADJUSTMENT,220,OUT,455.14,37666.13,,
TXN_00014074,PROD_1700791,PLANT01,2024-08-09,RECEIPT,3388,IN,335.06,1685871.92,,
TXN_00014075,PROD_1700917,PLANT10,2023-10-23,TRANSFER,425,OUT,294.98,109118.67,,
TXN_00014076,PROD_1701731,PLANT01,2023-04-08,SHIPMENT,3739,OUT,157.79,130211.5,V006_CARRIER,ORD1408425
TXN_00014077,PROD_1700704,PLANT04,2024-06-25,ADJUSTMENT,2058,OUT,388.54,655818.55,,
TXN_00014078,PROD_1700390,PLANT11,2024-11-21,RECEIPT,3552,IN,180.29,1712940.72,,
TXN_00014079,PROD_1700826,PLANT03,2023-04-25,RECEIPT,708,IN,58.37,46178.26,,
TXN_00014080,PROD_1700763,PLANT15,2024-03-23,SHIPMENT,2101,OUT,475.96,364361.39,V010_CARRIER,ORD1429280
TXN_00014081,PROD_1701005,PLANT03,2023-05-26,SHIPMENT,4507,OUT,370.56,245814.18,V002_CARRIER,ORD1419551
TXN_00014082,PROD_1701423,PLANT14,2024-05-19,RECEIPT,676,IN,456.67,59672.7,,
TXN_00014083,PROD_1700826,PLANT13,2024-05-29,ADJUSTMENT,246,OUT,12.98,70049.0,,
TXN_00014084,PROD_1700137,PLANT12,2023-03-03,RETURN,2808,IN,254.9,282175.01,,
TXN_00014085,PROD_1701953,PLANT18,2024-08-25,RECEIPT,4665,IN,49.81,15281.25,,
TXN_00014086,PROD_1700215,PLANT16,2023-12-13,SHIPMENT,1749,OUT,51.39,330608.16,V007_CARRIER,ORD1430181
TXN_00014087,PROD_1700478,PLANT07,2024-11-05,TRANSFER,2718,OUT,20.25,594239.32,,
TXN_00014088,PROD_1701423,PLANT10,2024-10-22,ADJUSTMENT,4847,OUT,51.02,633083.22,,
TXN_00014089,PROD_1700903,PLANT03,2024-07-31,ADJUSTMENT,2033,OUT,201.82,874474.59,,
TXN_00014090,PROD_1701397,PLANT04,2024-12-04,RECEIPT,657,IN,425.84,200787.86,,
TXN_00014091,PROD_1700897,PLANT13,2023-02-03,RETURN,111,IN,143.03,21983.33,,
TXN_00014092,PROD_1700456,PLANT17,2023-05-02,ADJUSTMENT,2761,OUT,442.41,74500.85,,
TXN_00014093,PROD_1700704,PLANT15,2023-09-15,ADJUSTMENT,3097,OUT,428.53,1444501.54,,
TXN_00014094,PROD_1701135,PLANT18,2024-10-13,SHIPMENT,3753,OUT,310.09,1148821.11,V002_CARRIER,ORD1418012
TXN_00014095,PROD_1700390,PLANT11,2024-03-18,RETURN,258,IN,149.38,123587.14,,
TXN_00014096,PROD_1700436,PLANT16,2024-01-20,SHIPMENT,2806,OUT,57.33,495579.9,V006_CARRIER,ORD1418041
TXN_00014097,PROD_1700826,PLANT03,2023-06-22,TRANSFER,4159,OUT,68.02,1941604.31,,
TXN_00014098,PROD_1700619,PLANT05,2024-09-24,RETURN,1815,IN,343.55,88780.59,,
TXN_00014099,PROD_1701257,PLANT17,2024-12-16,SHIPMENT,1961,OUT,288.79,710996.2,V008_CARRIER,ORD1426934
TXN_00014100,PROD_1701594,PLANT12,2023-02-05,SHIPMENT,2094,OUT,370.19,807851.72,V002_CARRIER,ORD1441099
TXN_00014101,PROD_1700187,PLANT05,2024-07-14,ADJUSTMENT,2768,OUT,77.98,1311502.22,,
TXN_00014102,PROD_1700436,PLANT17,2024-08-26,SHIPMENT,2960,OUT,1.12,400907.61,V008_CARRIER,ORD1408350
TXN_00014103,PROD_1701815,PLANT11,2024-07-11,TRANSFER,1469,OUT,478.68,328185.61,,
TXN_00014104,PROD_1700562,PLANT07,2023-06-17,RECEIPT,1813,IN,40.05,412153.94,,
TXN_00014105,PROD_1701594,PLANT12,2024-07-08,RECEIPT,3389,IN,463.62,421386.43,,
TXN_00014106,PROD_1700826,PLANT03,2023-01-16,TRANSFER,4035,OUT,328.03,494090.49,,
TXN_00014107,PROD_1700562,PLANT07,2024-11-14,SHIPMENT,984,OUT,281.97,225784.19,V004_CARRIER,ORD1448988
TXN_00014108,PROD_1701925,PLANT17,2023-01-17,ADJUSTMENT,4437,OUT,247.4,1558565.6,,
TXN_00014109,PROD_1700700,PLANT19,2023-06-22,TRANSFER,3615,OUT,134.81,966935.04,,
TXN_00014110,PROD_1700187,PLANT05,2023-12-13,ADJUSTMENT,3307,OUT,299.12,721385.62,,
TXN_00014111,PROD_1701053,PLANT09,2024-01-15,RECEIPT,2529,IN,375.2,1260646.76,,
TXN_00014112,PROD_1700900,PLANT19,2024-02-05,ADJUSTMENT,144,OUT,356.86,53491.8,,
TXN_00014113,PROD_1700352,PLANT19,2023-06-23,TRANSFER,2907,OUT,293.65,465774.55,,
TXN_00014114,PROD_1700619,PLANT03,2024-08-16,RECEIPT,3672,IN,46.37,440403.35,,
TXN_00014115,PROD_1701237,PLANT02,2023-09-04,TRANSFER,825,OUT,164.89,250799.85,,
TXN_00014116,PROD_1701805,PLANT01,2024-10-13,RECEIPT,1573,IN,357.72,5498.18,,
TXN_00014117,PROD_1700137,PLANT12,2024-04-29,RETURN,1054,IN,38.29,273959.02,,
TXN_00014118,PROD_1700700,PLANT15,2023-01-28,TRANSFER,3418,OUT,139.5,972503.11,,
TXN_00014119,PROD_1700401,PLANT12,2024-11-04,TRANSFER,2791,OUT,277.82,1055011.36,,
TXN_00014120,PROD_1701257,PLANT18,2023-12-31,RECEIPT,4730,IN,208.24,571165.77,,
TXN_00014121,PROD_1700478,PLANT16,2024-01-18,SHIPMENT,4614,OUT,194.02,1872655.28,V007_CARRIER,ORD1421035
TXN_00014122,PROD_1701422,PLANT20,2023-12-25,RECEIPT,3351,IN,467.6,1145087.08,,
TXN_00014123,PROD_1701731,PLANT01,2023-02-12,RECEIPT,47,IN,489.36,491.88,,
TXN_00014124,PROD_1701053,PLANT09,2023-12-13,TRANSFER,358,OUT,70.03,113247.37,,
TXN_00014125,PROD_1700355,PLANT17,2024-10-20,RECEIPT,839,IN,163.92,345405.61,,
TXN_00014126,PROD_1700215,PLANT16,2023-07-08,RECEIPT,4027,IN,403.17,59210.73,,
TXN_00014127,PROD_1700491,PLANT11,2024-12-16,TRANSFER,2945,OUT,305.53,479597.22,,
TXN_00014128,PROD_1700390,PLANT11,2024-05-16,RECEIPT,3508,IN,200.9,1086149.77,,
TXN_00014129,PROD_1700562,PLANT07,2024-08-04,RECEIPT,4804,IN,493.29,1052240.38,,
TXN_00014130,PROD_1701112,PLANT17,2023-09-04,ADJUSTMENT,4653,OUT,24.46,1519875.55,,
TXN_00014131,PROD_1700917,PLANT10,2024-06-19,SHIPMENT,1700,OUT,180.27,676842.5,V008_CARRIER,ORD1423815
TXN_00014132,PROD_1700619,PLANT08,2023-10-10,RECEIPT,514,IN,99.23,256867.99,,
TXN_00014133,PROD_1700491,PLANT11,2024-10-22,TRANSFER,4979,OUT,88.62,58483.21,,
TXN_00014134,PROD_1700763,PLANT12,2023-01-22,RETURN,1889,IN,94.78,298193.56,,
TXN_00014135,PROD_1701452,PLANT11,2024-02-03,TRANSFER,1059,OUT,362.28,290372.43,,
TXN_00014136,PROD_1701815,PLANT11,2024-06-21,TRANSFER,1713,OUT,248.41,616373.65,,
TXN_00014137,PROD_1701731,PLANT01,2024-08-25,ADJUSTMENT,4505,OUT,382.0,1279025.73,,
TXN_00014138,PROD_1701422,PLANT19,2023-03-23,ADJUSTMENT,190,OUT,331.95,63662.64,,
TXN_00014139,PROD_1701237,PLANT17,2023-11-03,TRANSFER,2171,OUT,476.4,235366.96,,
TXN_00014140,PROD_1700742,PLANT19,2023-11-22,RETURN,3209,IN,493.5,1021446.81,,
TXN_00014141,PROD_1700390,PLANT11,2023-10-17,TRANSFER,4885,OUT,256.09,913175.83,,
TXN_00014142,PROD_1700436,PLANT16,2024-03-13,TRANSFER,3580,OUT,7.03,1102634.18,,
TXN_00014143,PROD_1701473,PLANT09,2024-06-30,ADJUSTMENT,1036,OUT,6.83,449982.7,,
TXN_00014144,PROD_1701005,PLANT03,2024-10-01,RECEIPT,2480,IN,373.0,258544.96,,
TXN_00014145,PROD_1701053,PLANT09,2024-11-11,ADJUSTMENT,3853,OUT,300.02,550296.12,,
TXN_00014146,PROD_1701594,PLANT12,2023-08-31,SHIPMENT,1580,OUT,11.43,219569.36,V007_CARRIER,ORD1406152
TXN_00014147,PROD_1701896,PLANT15,2024-07-08,ADJUSTMENT,2521,OUT,167.26,1155616.25,,
TXN_00014148,PROD_1701594,PLANT12,2024-02-10,RETURN,3428,IN,313.64,306257.58,,
TXN_00014149,PROD_1700491,PLANT11,2023-04-19,TRANSFER,1359,OUT,147.28,559591.3,,
TXN_00014150,PROD_1700456,PLANT10,2023-08-21,SHIPMENT,1911,OUT,436.0,721316.75,V006_CARRIER,ORD1432428
TXN_00014151,PROD_1700897,PLANT13,2024-04-11,RETURN,3803,IN,81.72,928417.36,,
TXN_00014152,PROD_1700791,PLANT04,2024-09-28,ADJUSTMENT,1572,OUT,448.87,665111.06,,
TXN_00014153,PROD_1701304,PLANT19,2023-10-04,ADJUSTMENT,2387,OUT,26.58,935272.4,,
TXN_00014154,PROD_1700436,PLANT17,2023-12-30,RETURN,170,IN,311.95,48835.7,,
TXN_00014155,PROD_1701397,PLANT19,2023-07-30,ADJUSTMENT,3618,OUT,303.13,1190962.24,,
TXN_00014156,PROD_1701473,PLANT15,2023-01-06,ADJUSTMENT,1569,OUT,293.98,65827.43,,
TXN_00014157,PROD_1701304,PLANT19,2024-09-08,RECEIPT,2792,IN,349.06,928888.62,,
TXN_00014158,PROD_1700903,PLANT03,2023-10-18,RETURN,1860,IN,353.23,160801.04,,
TXN_00014159,PROD_1700215,PLANT05,2024-02-28,RECEIPT,923,IN,220.94,40770.18,,
TXN_00014160,PROD_1701304,PLANT01,2024-02-02,RECEIPT,1496,IN,16.53,533602.7,,
TXN_00014161,PROD_1701005,PLANT06,2023-12-11,SHIPMENT,4594,OUT,349.25,549021.07,V009_CARRIER,ORD1413448
TXN_00014162,PROD_1700217,PLANT07,2024-01-24,ADJUSTMENT,4207,OUT,117.86,1881286.5,,
TXN_00014163,PROD_1700763,PLANT15,2023-07-10,ADJUSTMENT,4328,OUT,329.49,2052428.04,,
TXN_00014164,PROD_1701005,PLANT06,2023-02-12,ADJUSTMENT,1423,OUT,375.39,461570.36,,
TXN_00014165,PROD_1700456,PLANT03,2024-08-19,RETURN,156,IN,316.05,72158.14,,
TXN_00014166,PROD_1700456,PLANT03,2024-07-12,SHIPMENT,1996,OUT,484.54,27289.78,V004_CARRIER,ORD1439835
TXN_00014167,PROD_1700401,PLANT08,2023-10-04,TRANSFER,229,OUT,309.43,47699.29,,
TXN_00014168,PROD_1700401,PLANT08,2023-05-26,ADJUSTMENT,4669,OUT,288.67,69916.51,,
