order_id,product_id,plant_code,date,demand,inventory_level,warehouse_location,aisle_number,picking_time_min,reorder_point,lead_time_days,unit_price,category,day_of_week,month,quarter,is_weekend,week_of_year,freight_cost_usd,service_level,carrier,rolling_avg_7d,rolling_avg_30d,demand_lag_1,demand_lag_7,demand_lag_30,stockout_risk
ORD1532724,PROD_1701731,PLANT01,2024-07-14,158,0,Zone-D,20,18.69,122,9,344.69,Electronics,6,7,3,1,28,14.48,DTP,V010_CARRIER,130.43,131.8,145.0,134.0,128.0,1
ORD1532725,PROD_1701731,PLANT01,2024-07-15,120,0,Zone-D,20,19.79,122,9,344.69,Electronics,0,7,3,0,29,3.42,CRF,V004_CARRIER,131.14,130.77,158.0,115.0,151.0,1
ORD1532726,PROD_1701731,PLANT01,2024-07-16,127,0,Zone-D,20,19.33,122,9,344.69,Electronics,1,7,3,0,29,10.88,DTP,V001_CARRIER,130.71,129.8,120.0,130.0,156.0,1
ORD1532727,PROD_1701731,PLANT01,2024-07-17,112,0,Zone-D,20,16.64,122,9,344.69,Electronics,2,7,3,0,29,16.18,DTD,V014_CARRIER,129.14,129.13,127.0,123.0,132.0,1
ORD1532728,PROD_1701731,PLANT01,2024-07-18,129,0,Zone-D,20,20.61,122,9,344.69,Electronics,3,7,3,0,29,8.18,EXW,V003_CARRIER,131.14,129.13,112.0,115.0,129.0,1
ORD1532729,PROD_1701731,PLANT01,2024-07-19,126,0,Zone-D,20,13.15,122,9,344.69,Electronics,4,7,3,0,29,4.98,CRF,V006_CARRIER,131.0,129.33,129.0,127.0,120.0,1
ORD1532730,PROD_1701731,PLANT01,2024-07-20,153,0,Zone-D,20,13.05,122,9,344.69,Electronics,5,7,3,1,29,9.04,CRF,V011_CARRIER,132.14,130.43,126.0,145.0,120.0,1
ORD1532731,PROD_1701731,PLANT01,2024-07-21,149,0,Zone-D,20,20.92,122,9,344.69,Electronics,6,7,3,1,29,2.45,EXW,V009_CARRIER,130.86,131.4,153.0,158.0,120.0,1
ORD1532732,PROD_1701731,PLANT01,2024-07-22,119,0,Zone-D,20,18.14,122,9,344.69,Electronics,0,7,3,0,30,8.46,DTP,V011_CARRIER,130.71,130.4,149.0,120.0,149.0,1
ORD1532733,PROD_1701731,PLANT01,2024-07-23,112,0,Zone-D,20,9.96,122,9,344.69,Electronics,1,7,3,0,30,15.25,DTD,V006_CARRIER,128.57,129.7,119.0,127.0,133.0,1
ORD1532734,PROD_1701731,PLANT01,2024-07-24,116,0,Zone-D,20,9.62,122,9,344.69,Electronics,2,7,3,0,30,1.57,EXW,V006_CARRIER,129.14,129.4,112.0,112.0,125.0,1
ORD1532735,PROD_1701731,PLANT01,2024-07-25,109,0,Zone-D,20,9.24,122,9,344.69,Electronics,3,7,3,0,30,7.23,EXW,V011_CARRIER,126.29,128.6,116.0,129.0,133.0,1
ORD1532736,PROD_1701731,PLANT01,2024-07-26,113,0,Zone-D,20,14.84,122,9,344.69,Electronics,4,7,3,0,30,16.28,CRF,V009_CARRIER,124.43,128.07,109.0,126.0,129.0,1
ORD1532737,PROD_1701731,PLANT01,2024-07-27,142,0,Zone-D,20,16.79,122,9,344.69,Electronics,5,7,3,1,30,3.5,CRF,V002_CARRIER,122.86,128.73,113.0,153.0,122.0,1
ORD1532738,PROD_1701731,PLANT01,2024-07-28,139,0,Zone-D,20,22.93,122,9,344.69,Electronics,6,7,3,1,30,6.27,DTD,V003_CARRIER,121.43,129.37,142.0,149.0,120.0,1
ORD1532739,PROD_1701731,PLANT01,2024-07-29,117,0,Zone-D,20,15.18,122,9,344.69,Electronics,0,7,3,0,31,16.82,CRF,V013_CARRIER,121.14,128.2,139.0,119.0,152.0,1
ORD1532740,PROD_1701731,PLANT01,2024-07-30,114,0,Zone-D,20,22.42,122,9,344.69,Electronics,1,7,3,0,31,1.73,DTD,V009_CARRIER,121.43,127.07,117.0,112.0,148.0,1
ORD1532741,PROD_1701731,PLANT01,2024-07-31,108,0,Zone-D,20,20.6,122,9,344.69,Electronics,2,7,3,0,31,12.57,DTP,V014_CARRIER,120.29,126.6,114.0,116.0,122.0,1
ORD1532742,PROD_1701731,PLANT01,2024-08-01,119,0,Zone-D,20,23.08,122,9,344.69,Electronics,3,8,3,0,31,2.07,DTP,V014_CARRIER,121.71,126.57,108.0,109.0,120.0,1
ORD1532743,PROD_1701731,PLANT01,2024-08-02,120,0,Zone-D,20,15.41,122,9,344.69,Electronics,4,8,3,0,31,10.94,CRF,V003_CARRIER,122.71,126.43,119.0,113.0,124.0,1
ORD1532744,PROD_1701731,PLANT01,2024-08-03,132,0,Zone-D,20,16.14,122,9,344.69,Electronics,5,8,3,1,31,3.73,DTD,V010_CARRIER,121.29,126.8,120.0,142.0,121.0,1
ORD1532745,PROD_1701731,PLANT01,2024-08-04,134,0,Zone-D,20,15.44,122,9,344.69,Electronics,6,8,3,1,31,3.82,EXW,V006_CARRIER,120.57,127.0,132.0,139.0,128.0,1
ORD1532746,PROD_1701731,PLANT01,2024-08-05,127,0,Zone-D,20,18.58,122,9,344.69,Electronics,0,8,3,0,32,6.57,CRF,V008_CARRIER,122.0,126.13,134.0,117.0,153.0,1
ORD1532747,PROD_1701731,PLANT01,2024-08-06,124,0,Zone-D,20,14.04,122,9,344.69,Electronics,1,8,3,0,32,12.62,CRF,V009_CARRIER,123.43,125.8,127.0,114.0,134.0,1
ORD1532748,PROD_1701731,PLANT01,2024-08-07,108,0,Zone-D,20,13.19,122,9,344.69,Electronics,2,8,3,0,32,9.63,CRF,V013_CARRIER,123.43,125.57,124.0,108.0,115.0,1
ORD1532749,PROD_1701731,PLANT01,2024-08-08,116,0,Zone-D,20,21.92,122,9,344.69,Electronics,3,8,3,0,32,16.23,DTD,V006_CARRIER,123.0,125.1,108.0,119.0,130.0,1
ORD1532750,PROD_1701731,PLANT01,2024-08-09,125,0,Zone-D,20,21.41,122,9,344.69,Electronics,4,8,3,0,32,14.74,EXW,V008_CARRIER,123.71,125.17,116.0,120.0,123.0,1
ORD1532751,PROD_1701731,PLANT01,2024-08-10,135,0,Zone-D,20,14.23,122,9,344.69,Electronics,5,8,3,1,32,6.0,DTP,V006_CARRIER,124.14,125.83,125.0,132.0,115.0,1
ORD1532752,PROD_1701731,PLANT01,2024-08-11,135,0,Zone-D,20,17.62,122,9,344.69,Electronics,6,8,3,1,32,13.14,CRF,V010_CARRIER,124.29,126.1,135.0,134.0,127.0,1
ORD1532753,PROD_1701731,PLANT01,2024-08-12,123,0,Zone-D,20,12.04,122,9,344.69,Electronics,0,8,3,0,33,13.74,EXW,V008_CARRIER,123.71,125.37,135.0,127.0,145.0,1
ORD1532754,PROD_1701731,PLANT01,2024-08-13,122,0,Zone-D,20,20.48,122,9,344.69,Electronics,1,8,3,0,33,7.07,EXW,V013_CARRIER,123.43,124.17,123.0,124.0,158.0,1
ORD1532755,PROD_1701731,PLANT01,2024-08-14,122,0,Zone-D,20,20.1,122,9,344.69,Electronics,2,8,3,0,33,9.49,EXW,V008_CARRIER,125.43,124.23,122.0,108.0,120.0,1
ORD1532756,PROD_1701731,PLANT01,2024-08-15,114,0,Zone-D,20,14.78,122,9,344.69,Electronics,3,8,3,0,33,17.09,DTD,V010_CARRIER,125.14,123.8,122.0,116.0,127.0,1
ORD1532757,PROD_1701731,PLANT01,2024-08-16,120,0,Zone-D,20,19.47,122,9,344.69,Electronics,4,8,3,0,33,11.66,DTD,V013_CARRIER,124.43,124.07,114.0,125.0,112.0,1
ORD1532758,PROD_1701731,PLANT01,2024-08-17,147,0,Zone-D,20,13.19,122,9,344.69,Electronics,5,8,3,1,33,6.38,CRF,V012_CARRIER,126.14,124.67,120.0,135.0,129.0,1
ORD1532759,PROD_1701731,PLANT01,2024-08-18,135,0,Zone-D,20,20.68,122,9,344.69,Electronics,6,8,3,1,33,0.75,EXW,V012_CARRIER,126.14,124.97,147.0,135.0,126.0,1
ORD1532760,PROD_1701731,PLANT01,2024-08-19,113,0,Zone-D,20,16.33,122,9,344.69,Electronics,0,8,3,0,34,8.97,DTP,V006_CARRIER,124.71,123.63,135.0,123.0,153.0,1
ORD1532761,PROD_1701731,PLANT01,2024-08-20,123,0,Zone-D,20,20.84,122,9,344.69,Electronics,1,8,3,0,34,10.21,EXW,V008_CARRIER,124.86,122.77,113.0,122.0,149.0,1
ORD1532762,PROD_1701731,PLANT01,2024-08-21,127,0,Zone-D,20,17.55,122,9,344.69,Electronics,2,8,3,0,34,14.19,DTD,V003_CARRIER,125.57,123.03,123.0,122.0,119.0,1
ORD1532763,PROD_1701731,PLANT01,2024-08-22,128,0,Zone-D,20,18.08,122,9,344.69,Electronics,3,8,3,0,34,7.58,DTP,V003_CARRIER,127.57,123.57,127.0,114.0,112.0,1
ORD1532764,PROD_1701731,PLANT01,2024-08-23,113,0,Zone-D,20,19.77,122,9,344.69,Electronics,4,8,3,0,34,3.86,CRF,V008_CARRIER,126.57,123.47,128.0,120.0,116.0,1
ORD1532765,PROD_1701731,PLANT01,2024-08-24,133,0,Zone-D,20,14.3,122,9,344.69,Electronics,5,8,3,1,34,16.01,CRF,V010_CARRIER,124.57,124.27,113.0,147.0,109.0,1
ORD1532766,PROD_1701731,PLANT01,2024-08-25,128,0,Zone-D,20,24.43,122,9,344.69,Electronics,6,8,3,1,34,16.24,CRF,V013_CARRIER,123.57,124.77,133.0,135.0,113.0,1
ORD1532767,PROD_1701731,PLANT01,2024-08-26,115,0,Zone-D,20,23.36,122,9,344.69,Electronics,0,8,3,0,35,8.99,DTD,V005_CARRIER,123.86,123.87,128.0,113.0,142.0,1
ORD1532768,PROD_1701731,PLANT01,2024-08-27,108,0,Zone-D,20,16.8,122,9,344.69,Electronics,1,8,3,0,35,0.95,DTP,V015_CARRIER,121.71,122.83,115.0,123.0,139.0,1
ORD1532769,PROD_1701731,PLANT01,2024-08-28,111,0,Zone-D,20,10.85,122,9,344.69,Electronics,2,8,3,0,35,6.19,DTD,V007_CARRIER,119.43,122.63,108.0,127.0,117.0,1
ORD1532770,PROD_1701731,PLANT01,2024-08-29,119,0,Zone-D,20,10.04,122,9,344.69,Electronics,3,8,3,0,35,15.02,DTP,V002_CARRIER,118.14,122.8,111.0,128.0,114.0,1
ORD1532771,PROD_1701731,PLANT01,2024-08-30,117,0,Zone-D,20,10.8,122,9,344.69,Electronics,4,8,3,0,35,12.25,CRF,V012_CARRIER,118.71,123.1,119.0,113.0,108.0,1
ORD1532772,PROD_1701731,PLANT01,2024-08-31,121,0,Zone-D,20,14.1,122,9,344.69,Electronics,5,8,3,1,35,17.17,CRF,V013_CARRIER,117.0,123.17,117.0,133.0,119.0,1
ORD1532773,PROD_1701731,PLANT01,2024-09-01,145,0,Zone-D,20,23.26,122,9,344.69,Electronics,6,9,3,1,35,4.11,DTD,V009_CARRIER,119.43,124.0,121.0,128.0,120.0,1
ORD1532774,PROD_1701731,PLANT01,2024-09-02,107,0,Zone-D,20,24.18,122,9,344.69,Electronics,0,9,3,0,36,1.09,DTP,V007_CARRIER,118.29,123.17,145.0,115.0,132.0,1
ORD1532775,PROD_1701731,PLANT01,2024-09-03,108,0,Zone-D,20,24.89,122,9,344.69,Electronics,1,9,3,0,36,7.57,DTP,V009_CARRIER,118.29,122.3,107.0,108.0,134.0,1
ORD1532776,PROD_1701731,PLANT01,2024-09-04,106,0,Zone-D,20,24.38,122,9,344.69,Electronics,2,9,3,0,36,7.18,DTD,V005_CARRIER,117.57,121.6,108.0,111.0,127.0,1
ORD1532777,PROD_1701731,PLANT01,2024-09-05,110,0,Zone-D,20,21.55,122,9,344.69,Electronics,3,9,3,0,36,12.6,EXW,V011_CARRIER,116.29,121.13,106.0,119.0,124.0,1
ORD1532778,PROD_1701731,PLANT01,2024-09-06,108,0,Zone-D,20,15.43,122,9,344.69,Electronics,4,9,3,0,36,11.95,DTD,V005_CARRIER,115.0,121.13,110.0,117.0,108.0,1
ORD1532779,PROD_1701731,PLANT01,2024-09-07,127,0,Zone-D,20,24.71,122,9,344.69,Electronics,5,9,3,1,36,0.68,EXW,V011_CARRIER,115.86,121.5,108.0,121.0,116.0,1
ORD1532780,PROD_1701731,PLANT01,2024-09-08,116,0,Zone-D,20,18.44,122,9,344.69,Electronics,6,9,3,1,36,0.64,CRF,V012_CARRIER,111.71,121.2,127.0,145.0,125.0,1
ORD1532781,PROD_1701731,PLANT01,2024-09-09,114,0,Zone-D,20,10.15,122,9,344.69,Electronics,0,9,3,0,37,5.86,CRF,V010_CARRIER,112.71,120.5,116.0,107.0,135.0,1
ORD1532782,PROD_1701731,PLANT01,2024-09-10,115,0,Zone-D,20,10.11,122,9,344.69,Electronics,1,9,3,0,37,6.64,DTD,V001_CARRIER,113.71,119.83,114.0,108.0,135.0,1
ORD1532783,PROD_1701731,PLANT01,2024-09-11,127,0,Zone-D,20,21.2,122,9,344.69,Electronics,2,9,3,0,37,13.35,CRF,V003_CARRIER,116.71,119.97,115.0,106.0,123.0,1
ORD1532784,PROD_1701731,PLANT01,2024-09-12,116,0,Zone-D,20,18.77,122,9,344.69,Electronics,3,9,3,0,37,7.49,DTP,V005_CARRIER,117.57,119.77,127.0,110.0,122.0,1
ORD1532785,PROD_1701731,PLANT01,2024-09-13,110,0,Zone-D,20,22.47,122,9,344.69,Electronics,4,9,3,0,37,13.97,DTD,V015_CARRIER,117.86,119.37,116.0,108.0,122.0,1
ORD1532786,PROD_1701731,PLANT01,2024-09-14,125,0,Zone-D,20,14.48,122,9,344.69,Electronics,5,9,3,1,37,16.09,DTD,V007_CARRIER,117.57,119.73,110.0,127.0,114.0,1
ORD1532787,PROD_1701731,PLANT01,2024-09-15,133,0,Zone-D,20,13.3,122,9,344.69,Electronics,6,9,3,1,37,16.19,EXW,V015_CARRIER,120.0,120.17,125.0,116.0,120.0,1
ORD1532788,PROD_1701731,PLANT01,2024-09-16,116,0,Zone-D,20,16.38,122,9,344.69,Electronics,0,9,3,0,38,3.44,CRF,V011_CARRIER,120.29,119.13,133.0,114.0,147.0,1
ORD1532789,PROD_1701731,PLANT01,2024-09-17,110,0,Zone-D,20,11.59,122,9,344.69,Electronics,1,9,3,0,38,16.22,DTP,V013_CARRIER,119.57,118.3,116.0,115.0,135.0,1
ORD1532790,PROD_1701731,PLANT01,2024-09-18,114,0,Zone-D,20,19.16,122,9,344.69,Electronics,2,9,3,0,38,12.42,DTD,V007_CARRIER,117.71,118.33,110.0,127.0,113.0,1
ORD1532791,PROD_1701731,PLANT01,2024-09-19,124,0,Zone-D,20,14.8,122,9,344.69,Electronics,3,9,3,0,38,16.64,EXW,V008_CARRIER,118.86,118.37,114.0,116.0,123.0,1
ORD1532792,PROD_1701731,PLANT01,2024-09-20,111,0,Zone-D,20,13.34,122,9,344.69,Electronics,4,9,3,0,38,9.02,CRF,V010_CARRIER,119.0,117.83,124.0,110.0,127.0,1
ORD1532793,PROD_1701731,PLANT01,2024-09-21,120,0,Zone-D,20,14.39,122,9,344.69,Electronics,5,9,3,1,38,3.18,CRF,V003_CARRIER,118.29,117.57,111.0,125.0,128.0,1
ORD1532794,PROD_1701731,PLANT01,2024-09-22,139,0,Zone-D,20,14.77,122,9,344.69,Electronics,6,9,3,1,38,2.79,CRF,V011_CARRIER,119.14,118.43,120.0,133.0,113.0,1
ORD1532795,PROD_1701731,PLANT01,2024-09-23,115,0,Zone-D,20,23.12,122,9,344.69,Electronics,0,9,3,0,39,2.32,DTD,V015_CARRIER,119.0,117.83,139.0,116.0,133.0,1
ORD1532796,PROD_1701731,PLANT01,2024-09-24,103,0,Zone-D,20,19.03,122,9,344.69,Electronics,1,9,3,0,39,9.95,DTP,V012_CARRIER,118.0,117.0,115.0,110.0,128.0,1
ORD1532797,PROD_1701731,PLANT01,2024-09-25,116,0,Zone-D,20,23.41,122,9,344.69,Electronics,2,9,3,0,39,8.99,DTD,V014_CARRIER,118.29,117.03,103.0,114.0,115.0,1
ORD1532798,PROD_1701731,PLANT01,2024-09-26,107,0,Zone-D,20,20.9,122,9,344.69,Electronics,3,9,3,0,39,8.22,EXW,V010_CARRIER,115.86,117.0,116.0,124.0,108.0,1
ORD1532799,PROD_1701731,PLANT01,2024-09-27,116,0,Zone-D,20,22.65,122,9,344.69,Electronics,4,9,3,0,39,5.01,EXW,V006_CARRIER,116.57,117.17,107.0,111.0,111.0,1
ORD1532800,PROD_1701731,PLANT01,2024-09-28,146,0,Zone-D,20,18.94,122,9,344.69,Electronics,5,9,3,1,39,9.79,EXW,V008_CARRIER,120.29,118.07,116.0,120.0,119.0,1
ORD1532801,PROD_1701731,PLANT01,2024-09-29,132,0,Zone-D,20,14.59,122,9,344.69,Electronics,6,9,3,1,39,4.77,CRF,V011_CARRIER,119.29,118.57,146.0,139.0,117.0,1
ORD1532802,PROD_1701731,PLANT01,2024-09-30,120,0,Zone-D,20,9.84,122,9,344.69,Electronics,0,9,3,0,40,6.68,DTP,V001_CARRIER,120.0,118.53,132.0,115.0,121.0,1
ORD1532803,PROD_1701731,PLANT01,2024-10-01,106,0,Zone-D,20,20.43,122,9,344.69,Electronics,1,10,4,0,40,4.69,CRF,V001_CARRIER,120.43,117.23,120.0,103.0,145.0,1
ORD1532804,PROD_1701731,PLANT01,2024-10-02,104,0,Zone-D,20,17.15,122,9,344.69,Electronics,2,10,4,0,40,9.4,CRF,V005_CARRIER,118.71,117.13,106.0,116.0,107.0,1
ORD1532805,PROD_1701731,PLANT01,2024-10-03,125,0,Zone-D,20,19.47,122,9,344.69,Electronics,3,10,4,0,40,9.18,DTD,V002_CARRIER,121.29,117.7,104.0,107.0,108.0,1
ORD1532806,PROD_1701731,PLANT01,2024-10-04,115,0,Zone-D,20,24.19,122,9,344.69,Electronics,4,10,4,0,40,15.32,CRF,V006_CARRIER,121.14,118.0,125.0,116.0,106.0,1
ORD1532807,PROD_1701731,PLANT01,2024-10-05,138,0,Zone-D,20,12.94,122,9,344.69,Electronics,5,10,4,1,40,18.37,DTP,V007_CARRIER,120.0,118.93,115.0,146.0,110.0,1
ORD1532808,PROD_1701731,PLANT01,2024-10-06,141,0,Zone-D,20,8.99,122,9,344.69,Electronics,6,10,4,1,40,21.15,DTP,V002_CARRIER,121.29,120.03,138.0,132.0,108.0,1
ORD1532809,PROD_1701731,PLANT01,2024-10-07,110,0,Zone-D,20,17.8,122,9,344.69,Electronics,0,10,4,0,41,9.09,DTD,V004_CARRIER,119.86,119.47,141.0,120.0,127.0,1
ORD1532810,PROD_1701731,PLANT01,2024-10-08,118,0,Zone-D,20,20.9,122,9,344.69,Electronics,1,10,4,0,41,5.31,DTP,V013_CARRIER,121.57,119.53,110.0,106.0,116.0,1
ORD1532811,PROD_1701731,PLANT01,2024-10-09,117,0,Zone-D,20,17.9,122,9,344.69,Electronics,2,10,4,0,41,15.41,DTP,V001_CARRIER,123.43,119.63,118.0,104.0,114.0,1
ORD1532812,PROD_1701731,PLANT01,2024-10-10,106,0,Zone-D,20,20.18,122,9,344.69,Electronics,3,10,4,0,41,13.1,DTD,V004_CARRIER,120.71,119.33,117.0,125.0,115.0,1
ORD1532813,PROD_1701731,PLANT01,2024-10-11,123,0,Zone-D,20,8.65,122,9,344.69,Electronics,4,10,4,0,41,17.33,DTD,V008_CARRIER,121.86,119.2,106.0,115.0,127.0,1
ORD1532814,PROD_1701731,PLANT01,2024-10-12,142,0,Zone-D,20,13.04,122,9,344.69,Electronics,5,10,4,1,41,11.64,EXW,V003_CARRIER,122.43,120.07,123.0,138.0,116.0,1
ORD1532815,PROD_1701731,PLANT01,2024-10-13,125,0,Zone-D,20,16.46,122,9,344.69,Electronics,6,10,4,1,41,3.77,DTD,V009_CARRIER,120.14,120.57,142.0,141.0,110.0,1
ORD1532816,PROD_1701731,PLANT01,2024-10-14,115,0,Zone-D,20,23.59,122,9,344.69,Electronics,0,10,4,0,42,10.68,EXW,V005_CARRIER,120.86,120.23,125.0,110.0,125.0,1
ORD1532817,PROD_1701731,PLANT01,2024-10-15,112,0,Zone-D,20,14.0,122,9,344.69,Electronics,1,10,4,0,42,7.03,DTD,V001_CARRIER,120.0,119.53,115.0,118.0,133.0,1
ORD1532818,PROD_1701731,PLANT01,2024-10-16,122,0,Zone-D,20,13.01,122,9,344.69,Electronics,2,10,4,0,42,2.52,DTP,V008_CARRIER,120.71,119.73,112.0,117.0,116.0,1
ORD1532819,PROD_1701731,PLANT01,2024-10-17,105,0,Zone-D,20,8.75,122,9,344.69,Electronics,3,10,4,0,42,3.51,DTP,V001_CARRIER,120.57,119.57,122.0,106.0,110.0,1
ORD1532820,PROD_1701731,PLANT01,2024-10-18,136,0,Zone-D,20,10.07,122,9,344.69,Electronics,4,10,4,0,42,15.24,DTD,V001_CARRIER,122.43,120.3,105.0,123.0,114.0,1
ORD1532821,PROD_1701731,PLANT01,2024-10-19,133,0,Zone-D,20,23.22,122,9,344.69,Electronics,5,10,4,1,42,12.7,EXW,V007_CARRIER,121.14,120.6,136.0,142.0,124.0,1
ORD1532822,PROD_1701731,PLANT01,2024-10-20,140,0,Zone-D,20,18.74,122,9,344.69,Electronics,6,10,4,1,42,14.25,CRF,V004_CARRIER,123.29,121.57,133.0,125.0,111.0,1
ORD1532823,PROD_1701731,PLANT01,2024-10-21,123,0,Zone-D,20,14.8,122,9,344.69,Electronics,0,10,4,0,43,15.43,DTP,V007_CARRIER,124.43,121.67,140.0,115.0,120.0,1
ORD1532824,PROD_1701731,PLANT01,2024-10-22,113,0,Zone-D,20,22.3,122,9,344.69,Electronics,1,10,4,0,43,13.05,CRF,V009_CARRIER,124.57,120.8,123.0,112.0,139.0,1
ORD1532825,PROD_1701731,PLANT01,2024-10-23,114,0,Zone-D,20,11.42,122,9,344.69,Electronics,2,10,4,0,43,9.69,EXW,V010_CARRIER,123.43,120.77,113.0,122.0,115.0,1
ORD1532826,PROD_1701731,PLANT01,2024-10-24,111,0,Zone-D,20,18.18,122,9,344.69,Electronics,3,10,4,0,43,14.42,CRF,V014_CARRIER,124.29,121.03,114.0,105.0,103.0,1
ORD1532827,PROD_1701731,PLANT01,2024-10-25,109,0,Zone-D,20,11.76,122,9,344.69,Electronics,4,10,4,0,43,13.96,CRF,V007_CARRIER,120.43,120.8,111.0,136.0,116.0,1
ORD1532828,PROD_1701731,PLANT01,2024-10-26,136,0,Zone-D,20,15.54,122,9,344.69,Electronics,5,10,4,1,43,16.06,EXW,V008_CARRIER,120.86,121.77,109.0,133.0,107.0,1
ORD1532829,PROD_1701731,PLANT01,2024-10-27,134,0,Zone-D,20,10.39,122,9,344.69,Electronics,6,10,4,1,43,11.06,DTD,V003_CARRIER,120.0,122.37,136.0,140.0,116.0,1
ORD1532830,PROD_1701731,PLANT01,2024-10-28,112,0,Zone-D,20,17.05,122,9,344.69,Electronics,0,10,4,0,44,3.44,DTD,V008_CARRIER,118.43,121.23,134.0,123.0,146.0,1
ORD1532831,PROD_1701731,PLANT01,2024-10-29,112,0,Zone-D,20,24.46,122,9,344.69,Electronics,1,10,4,0,44,2.22,EXW,V004_CARRIER,118.29,120.57,112.0,113.0,132.0,1
ORD1532832,PROD_1701731,PLANT01,2024-10-30,119,0,Zone-D,20,17.89,122,9,344.69,Electronics,2,10,4,0,44,5.84,CRF,V004_CARRIER,119.0,120.53,112.0,114.0,120.0,1
ORD1532833,PROD_1701731,PLANT01,2024-10-31,110,0,Zone-D,20,18.62,122,9,344.69,Electronics,3,10,4,0,44,8.94,EXW,V014_CARRIER,118.86,120.67,119.0,111.0,106.0,1
ORD1532834,PROD_1701731,PLANT01,2024-11-01,114,0,Zone-D,20,15.93,122,9,344.69,Electronics,4,11,4,0,44,15.03,DTD,V012_CARRIER,119.57,121.0,110.0,109.0,104.0,1
ORD1532835,PROD_1701731,PLANT01,2024-11-02,142,0,Zone-D,20,10.06,122,9,344.69,Electronics,5,11,4,1,44,19.31,EXW,V003_CARRIER,120.43,121.57,114.0,136.0,125.0,1
ORD1532836,PROD_1701731,PLANT01,2024-11-03,138,0,Zone-D,20,22.57,122,9,344.69,Electronics,6,11,4,1,44,4.57,DTD,V001_CARRIER,121.0,122.33,142.0,134.0,115.0,1
ORD1532837,PROD_1701731,PLANT01,2024-11-04,109,0,Zone-D,20,18.6,122,9,344.69,Electronics,0,11,4,0,45,9.0,CRF,V010_CARRIER,120.57,121.37,138.0,112.0,138.0,1
ORD1532838,PROD_1701731,PLANT01,2024-11-05,116,0,Zone-D,20,13.47,122,9,344.69,Electronics,1,11,4,0,45,13.87,CRF,V004_CARRIER,121.14,120.53,109.0,112.0,141.0,1
ORD1532839,PROD_1701731,PLANT01,2024-11-06,119,0,Zone-D,20,22.36,122,9,344.69,Electronics,2,11,4,0,45,7.11,DTD,V005_CARRIER,121.14,120.83,116.0,119.0,110.0,1
ORD1532840,PROD_1701731,PLANT01,2024-11-07,122,0,Zone-D,20,11.48,122,9,344.69,Electronics,3,11,4,0,45,3.18,DTP,V001_CARRIER,122.86,120.97,119.0,110.0,118.0,1
ORD1532841,PROD_1701731,PLANT01,2024-11-08,112,0,Zone-D,20,11.98,122,9,344.69,Electronics,4,11,4,0,45,13.5,CRF,V001_CARRIER,122.57,120.8,122.0,114.0,117.0,1
ORD1532842,PROD_1701731,PLANT01,2024-11-09,133,0,Zone-D,20,19.11,122,9,344.69,Electronics,5,11,4,1,45,1.4,EXW,V003_CARRIER,121.29,121.7,112.0,142.0,106.0,1
ORD1532843,PROD_1701731,PLANT01,2024-11-10,132,0,Zone-D,20,19.55,122,9,344.69,Electronics,6,11,4,1,45,15.19,DTP,V009_CARRIER,120.43,122.0,133.0,138.0,123.0,1
ORD1532844,PROD_1701731,PLANT01,2024-11-11,113,0,Zone-D,20,18.44,122,9,344.69,Electronics,0,11,4,0,46,3.32,DTP,V002_CARRIER,121.0,121.03,132.0,109.0,142.0,1
ORD1532845,PROD_1701731,PLANT01,2024-11-12,119,0,Zone-D,20,21.87,122,9,344.69,Electronics,1,11,4,0,46,10.95,DTP,V011_CARRIER,121.43,120.83,113.0,116.0,125.0,1
ORD1532846,PROD_1701731,PLANT01,2024-11-13,121,0,Zone-D,20,20.65,122,9,344.69,Electronics,2,11,4,0,46,9.76,CRF,V002_CARRIER,121.71,121.03,119.0,119.0,115.0,1
ORD1532847,PROD_1701731,PLANT01,2024-11-14,124,0,Zone-D,20,14.19,122,9,344.69,Electronics,3,11,4,0,46,13.71,EXW,V005_CARRIER,122.0,121.43,121.0,122.0,112.0,1
ORD1532848,PROD_1701731,PLANT01,2024-11-15,117,0,Zone-D,20,16.69,122,9,344.69,Electronics,4,11,4,0,46,4.6,CRF,V005_CARRIER,122.71,121.27,124.0,112.0,122.0,1
ORD1532849,PROD_1701731,PLANT01,2024-11-16,128,0,Zone-D,20,11.77,122,9,344.69,Electronics,5,11,4,1,46,5.08,CRF,V002_CARRIER,122.0,122.03,117.0,133.0,105.0,1
ORD1532850,PROD_1701731,PLANT01,2024-11-17,143,0,Zone-D,20,13.3,122,9,344.69,Electronics,6,11,4,1,46,7.37,EXW,V001_CARRIER,123.57,122.27,128.0,132.0,136.0,1
ORD1532851,PROD_1701731,PLANT01,2024-11-18,119,0,Zone-D,20,22.62,122,9,344.69,Electronics,0,11,4,0,47,12.5,CRF,V011_CARRIER,124.43,121.8,143.0,113.0,133.0,1
ORD1532852,PROD_1701731,PLANT01,2024-11-19,118,0,Zone-D,20,11.52,122,9,344.69,Electronics,1,11,4,0,47,9.82,CRF,V013_CARRIER,124.29,121.07,119.0,119.0,140.0,1
ORD1532853,PROD_1701731,PLANT01,2024-11-20,111,0,Zone-D,20,18.97,122,9,344.69,Electronics,2,11,4,0,47,10.91,DTP,V013_CARRIER,122.86,120.67,118.0,121.0,123.0,1
